name,population,latitude,longitude,state,country,status
Sugarloaf Creek,255,-37.1255488,145.0275801,Victoria,Australia,
Jugiong,255,-34.79460727,148.3359983,New South Wales,Australia,
Coowonga,255,-23.30732906,150.7296029,Queensland,Australia,
Red Hill,255,-31.82759128,116.0745534,Western Australia,Australia,
Wokalup,255,-33.12613871,115.8404921,Western Australia,Australia,
Balliang,254,-37.8184178,144.345028,Victoria,Australia,
Cudgewa,254,-36.14719474,147.7988883,Victoria,Australia,
Numeralla,254,-36.18351313,149.3548552,New South Wales,Australia,
Old Junee,254,-34.8150161,147.4953376,New South Wales,Australia,
Sedgefield,254,-32.54419952,151.2353046,New South Wales,Australia,
Georgetown,254,-18.24502874,143.3244083,Queensland,Australia,
McDesme,254,-19.61564052,147.3987312,Queensland,Australia,
Gretna,254,-42.63048998,146.939806,Tasmania,Australia,
Tumbling Waters,254,-12.75629815,130.9235791,Northern Territory,Australia,
Goldie,253,-37.25607691,144.8030683,Victoria,Australia,
Bendolba,253,-32.34995479,151.7293285,New South Wales,Australia,
Brooklet,253,-28.74304885,153.5062722,New South Wales,Australia,
Central Mangrove,253,-33.28894115,151.2483459,New South Wales,Australia,
Congo,253,-35.95687133,150.1347407,New South Wales,Australia,
Tooraweenah,253,-31.50238652,148.958434,New South Wales,Australia,
Mabuiag Island,253,-9.954889304,142.1815599,Queensland,Australia,
Noosa North Shore,253,-26.26392417,153.0441415,Queensland,Australia,
Rossville,253,-15.80361294,145.2272702,Queensland,Australia,
Forest Grove,253,-34.08749,115.1311231,Western Australia,Australia,
Lock,253,-33.58622326,135.7408875,South Australia,Australia,
Woodchester,253,-35.20765511,138.9647898,South Australia,Australia,
Clifton Creek,252,-37.70720462,147.6648636,Victoria,Australia,
Wheatsheaf,252,-37.33897814,144.2434097,Victoria,Australia,
Dalgety,252,-36.51694545,148.8268001,New South Wales,Australia,
Nanima,252,-35.01286637,149.1276612,New South Wales,Australia,
Dysart,252,-42.5418465,147.1254659,Tasmania,Australia,
Windermere,252,-41.31066872,147.0163421,Tasmania,Australia,
Lemnos,251,-36.34396456,145.4743356,Victoria,Australia,
Sebastian,251,-36.59447435,144.1981846,Victoria,Australia,
Kielvale,251,-28.33816467,153.4486953,New South Wales,Australia,
Moorbel,251,-33.5611677,148.6985724,New South Wales,Australia,
Hoya,251,-27.97161089,152.6811903,Queensland,Australia,
Mount Beppo,251,-27.12603642,152.4306318,Queensland,Australia,
Wongabel,251,-17.33028476,145.4653556,Queensland,Australia,
Nyirripi,251,-22.64922852,130.5638729,Northern Territory,Australia,
Dooen,250,-36.64543494,142.2352151,Victoria,Australia,
Tyntynder South,250,-35.27595339,143.5133133,Victoria,Australia,
Wattle Bank,250,-38.57575241,145.7081009,Victoria,Australia,
Glanmire,250,-33.41963919,149.7060391,New South Wales,Australia,
Mount Ossa,250,-20.96242882,148.8410621,Queensland,Australia,
Palmyra,250,-21.20561588,149.0789807,Queensland,Australia,
Burrumbeet,249,-37.49292028,143.6241482,Victoria,Australia,
Merino,249,-37.72838083,141.5481131,Victoria,Australia,
Skenes Creek,249,-38.71314835,143.7102331,Victoria,Australia,
Bungwahl,249,-32.36922086,152.4174714,New South Wales,Australia,
New Italy,249,-29.13926852,153.3002003,New South Wales,Australia,
Towamba,249,-37.11390579,149.7015657,New South Wales,Australia,
Wildes Meadow,249,-34.63533061,150.5214612,New South Wales,Australia,
Brookhampton,249,-33.63315836,115.8960304,Western Australia,Australia,
Point Samson,249,-20.62397976,117.1675072,Western Australia,Australia,
Waratah,249,-41.46008136,145.4998545,Tasmania,Australia,
Garvoc,248,-38.29049418,142.8012266,Victoria,Australia,
Mardan,248,-38.47104257,146.127107,Victoria,Australia,
Duramana,248,-33.25462091,149.5512546,New South Wales,Australia,
Grabben Gullen,248,-34.53084622,149.3831526,New South Wales,Australia,
Gurley,248,-29.73225915,149.8199416,New South Wales,Australia,
Killabakh,248,-31.71859525,152.4033178,New South Wales,Australia,
Woodstock,248,-35.35366668,150.4077505,New South Wales,Australia,
Kaimkillenbun,248,-27.03684552,151.4086816,Queensland,Australia,
Mossman Gorge,248,-16.4694686,145.3572125,Queensland,Australia,
Mount Stuart,248,-19.37642803,146.7717935,Queensland,Australia,
Pentland,248,-20.97593153,145.4776563,Queensland,Australia,
Nilgen,248,-30.95043215,115.4051922,Western Australia,Australia,
Mount Direction,248,-41.20746485,147.0275015,Tasmania,Australia,
Barrabool,247,-38.16664237,144.2263182,Victoria,Australia,
Lauriston,247,-37.2520219,144.354892,Victoria,Australia,
Firefly,247,-32.0874861,152.2276745,New South Wales,Australia,
Pumpenbil,247,-28.3781639,153.1490861,New South Wales,Australia,
Red Range,247,-29.79068832,151.9134953,New South Wales,Australia,
Carruchan,247,-18.24394721,145.9074589,Queensland,Australia,
Eubenangee,247,-17.41975462,145.9924413,Queensland,Australia,
Maaroom,247,-25.58767516,152.8667541,Queensland,Australia,
Highbury,247,-33.08637548,117.2131419,Western Australia,Australia,
Greens Beach,247,-41.1005181,146.7424696,Tasmania,Australia,
Port Arthur,247,-43.14638853,147.8355892,Tasmania,Australia,
Halfway Creek,246,-29.9357682,153.1020939,New South Wales,Australia,
Herons Creek,246,-31.55984942,152.7186063,New South Wales,Australia,
Missabotti,246,-30.56646137,152.7749319,New South Wales,Australia,
Mundongo,246,-35.29072078,148.2804962,New South Wales,Australia,
Oura,246,-35.08232328,147.5987067,New South Wales,Australia,
Arcadia,246,-19.14330087,146.8604621,Queensland,Australia,
Cobains,245,-38.07606322,147.1377644,Victoria,Australia,
Smeaton,245,-37.30373239,143.9565743,Victoria,Australia,
Talgarno,245,-36.07464525,147.1627168,Victoria,Australia,
Woolamai,245,-38.50982858,145.5162484,Victoria,Australia,
Dallarnil,245,-25.3613726,152.0405333,Queensland,Australia,
Osborne,245,-19.69763194,147.3607632,Queensland,Australia,
Owanyilla,245,-25.67236286,152.6236843,Queensland,Australia,
St Lawrence,245,-22.38746238,149.5090071,Queensland,Australia,
Stony Creek,245,-26.91539994,152.7078288,Queensland,Australia,
Coral Bay,245,-23.14435243,113.7738194,Western Australia,Australia,
Moriarty,245,-41.21972648,146.488246,Tasmania,Australia,
Wildwood,244,-37.55888378,144.8001639,Victoria,Australia,
Coolac,244,-34.91039649,148.2119014,New South Wales,Australia,
Drake,244,-28.91536147,152.409336,New South Wales,Australia,
Lower Macdonald,244,-33.35896616,150.9675991,New South Wales,Australia,
Mount Fairy,244,-35.18826624,149.6071711,New South Wales,Australia,
Greenlands,244,-28.65107456,151.7887108,Queensland,Australia,
Meandarra,244,-27.30323348,149.864931,Queensland,Australia,
The Gurdies,243,-38.38724662,145.5635806,Victoria,Australia,
Darbys Falls,243,-33.90465882,148.8542896,New South Wales,Australia,
Lamb Range,243,-17.05556199,145.6820942,Queensland,Australia,
Thargomindah,243,-28.02981826,143.7900654,Queensland,Australia,
Brinkworth,243,-33.67187497,138.4021321,South Australia,Australia,
Commissariat Point,243,-32.58422622,137.7551975,South Australia,Australia,
Ashbourne,242,-37.40541243,144.4585786,Victoria,Australia,
Blueys Beach,242,-32.35028078,152.5299168,New South Wales,Australia,
Bridgman,242,-32.460313,151.1856178,New South Wales,Australia,
Mitchells Flat,242,-32.5550229,151.2966008,New South Wales,Australia,
Stroud Road,242,-32.31677087,151.9370622,New South Wales,Australia,
Talarm,242,-30.70244242,152.8440061,New South Wales,Australia,
Cooroy Mountain,242,-26.42948308,152.9508962,Queensland,Australia,
Dumbleton,242,-21.13171027,149.0788253,Queensland,Australia,
Moogerah,242,-28.1118096,152.5053873,Queensland,Australia,
Nangkita,242,-35.34517235,138.6789399,South Australia,Australia,
Dulcot,242,-42.78831922,147.4013932,Tasmania,Australia,
Burramine,241,-36.00952841,145.8834449,Victoria,Australia,
Willowmavin,241,-37.24855684,144.8672285,Victoria,Australia,
Budgee Budgee,241,-32.5176747,149.6644613,New South Wales,Australia,
Stuart Town,241,-32.83230564,149.0468789,New South Wales,Australia,
Yetholme,241,-33.43204239,149.8130156,New South Wales,Australia,
Hamilton,241,-42.54953774,146.8509972,Tasmania,Australia,
Longley,241,-42.97097604,147.1850251,Tasmania,Australia,
Gunyangara,241,-12.21696976,136.704593,Northern Territory,Australia,
Iona,240,-38.15235881,145.6874556,Victoria,Australia,
Ballimore,240,-32.17875129,148.901145,New South Wales,Australia,
Georgica,240,-28.64400512,153.160648,New South Wales,Australia,
Gresford,240,-32.41273277,151.5003641,New South Wales,Australia,
Nangus,240,-35.02165921,147.9293085,New South Wales,Australia,
Karragarra Island,240,-27.63859304,153.3722701,Queensland,Australia,
Tenterden,240,-34.39584453,117.4359863,Western Australia,Australia,
Binjari,240,-14.55009527,132.1841744,Northern Territory,Australia,
Mount Liebig,240,-23.25614935,131.2697495,Northern Territory,Australia,
Eurobin,239,-36.63880034,146.8466539,Victoria,Australia,
Maindample,239,-37.02561744,145.9585467,Victoria,Australia,
Blanchview,239,-27.57828597,152.0321951,Queensland,Australia,
Karakin,239,-31.05764034,115.4656916,Western Australia,Australia,
Port Mannum,239,-34.92554467,139.3033637,South Australia,Australia,
Baines,239,-15.98281518,129.4995968,Northern Territory,Australia,
Lambells Lagoon,239,-12.58240315,131.2402857,Northern Territory,Australia,
Eskdale,238,-36.50146415,147.2274077,Victoria,Australia,
Heathmere,238,-38.21288929,141.6252643,Victoria,Australia,
Nerrena,238,-38.50309428,146.0081929,Victoria,Australia,
Mogendoura,238,-35.85867868,150.0325963,New South Wales,Australia,
North Tumbulgum,238,-28.26096735,153.4711164,New South Wales,Australia,
Dundathu,238,-25.46494836,152.7307112,Queensland,Australia,
East Trinity,238,-16.94654117,145.8240914,Queensland,Australia,
Hudson,238,-17.52543176,145.9999666,Queensland,Australia,
Gracetown,238,-33.86904096,115.0077889,Western Australia,Australia,
Rudds Gully,238,-28.84819285,114.6667688,Western Australia,Australia,
Brownlow Ki,238,-35.67142543,137.6070651,South Australia,Australia,
Blampied,237,-37.35485201,144.0315955,Victoria,Australia,
Gorae West,237,-38.24868086,141.4741886,Victoria,Australia,
Longerenong,237,-36.58489877,142.3419829,Victoria,Australia,
Wangoom,237,-38.33121869,142.5818797,Victoria,Australia,
Darkwood,237,-30.42930228,152.6376958,New South Wales,Australia,
Crystal Brook,237,-20.37523295,148.4726795,Queensland,Australia,
Garfield North,236,-38.04042409,145.679182,Victoria,Australia,
Gorae,236,-38.23676221,141.5517873,Victoria,Australia,
Lower Norton,236,-36.81230837,142.0796222,Victoria,Australia,
Princetown,236,-38.65133418,143.1720093,Victoria,Australia,
Camooweal,236,-19.61074004,138.5107982,Queensland,Australia,
Hawkins Creek,236,-18.57538745,146.1163439,Queensland,Australia,
Lower Tenthill,236,-27.60378713,152.2369709,Queensland,Australia,
Teddington,236,-25.65931126,152.6655942,Queensland,Australia,
Branxholm,236,-41.17469981,147.7477311,Tasmania,Australia,
Areyonga,236,-24.08504961,132.2726316,Northern Territory,Australia,
Crossley,235,-38.31704206,142.3133415,Victoria,Australia,
Galong,235,-34.6078935,148.5599117,New South Wales,Australia,
Laffing Waters,235,-33.37066728,149.6212968,New South Wales,Australia,
Monaltrie,235,-28.85209802,153.2906315,New South Wales,Australia,
Patonga,235,-33.53871238,151.2805142,New South Wales,Australia,
Tirrannaville,235,-34.87092035,149.6762835,New South Wales,Australia,
Haden,235,-27.21672667,151.879169,Queensland,Australia,
Vernor,235,-27.46759065,152.61819,Queensland,Australia,
Verdun,235,-35.00692601,138.7912,South Australia,Australia,
Sulky,234,-37.46272232,143.8542169,Victoria,Australia,
Cambewarra,234,-34.81514151,150.5615134,New South Wales,Australia,
Glenthorne,234,-31.92786276,152.4788084,New South Wales,Australia,
Lillian Rock,234,-28.53472694,153.1588174,New South Wales,Australia,
Limpinwood,234,-28.2997626,153.1971472,New South Wales,Australia,
Summer Hill Creek,234,-33.20673178,149.1538206,New South Wales,Australia,
Burdett,234,-35.03777058,139.4096883,South Australia,Australia,
Nullawarre,233,-38.47603243,142.7662994,Victoria,Australia,
Burrell Creek,233,-31.94824096,152.3004408,New South Wales,Australia,
Ilarwill,233,-29.48426008,153.1755663,New South Wales,Australia,
Kingsvale,233,-34.44968611,148.3362989,New South Wales,Australia,
Wisemans Ferry,233,-33.3953891,150.9797652,New South Wales,Australia,
Ferguson,233,-33.43940476,115.8509806,Western Australia,Australia,
Cobram East,232,-35.97459852,145.7364415,Victoria,Australia,
Elaine,232,-37.7657204,144.0131203,Victoria,Australia,
Fryerstown,232,-37.13933847,144.264631,Victoria,Australia,
Kergunyah,232,-36.352421,146.9933842,Victoria,Australia,
Swifts Creek,232,-37.25088856,147.7236294,Victoria,Australia,
Clarendon,232,-27.4309909,152.5308435,Queensland,Australia,
Gindie,232,-23.76687522,148.1199333,Queensland,Australia,
Hideaway Bay,232,-20.07981203,148.4825339,Queensland,Australia,
Meckering,232,-31.60566082,116.9898408,Western Australia,Australia,
Middlesex,232,-34.30660489,116.1790064,Western Australia,Australia,
Rowsley,231,-37.72506246,144.3676944,Victoria,Australia,
Strath Creek,231,-37.24752634,145.2306335,Victoria,Australia,
The Pocket,231,-28.50605146,153.4713053,New South Wales,Australia,
Cooyar,231,-26.96541339,151.8341279,Queensland,Australia,
Thallon,231,-28.54271743,148.8151407,Queensland,Australia,
Ledge Point,231,-31.10111993,115.3921206,Western Australia,Australia,
Pingrup,231,-33.54607303,118.787009,Western Australia,Australia,
Jupiter Creek,231,-35.11802997,138.7535327,South Australia,Australia,
Tatachilla,231,-35.23697103,138.5096927,South Australia,Australia,
Calder,231,-41.07274719,145.6319238,Tasmania,Australia,
Gellibrand,230,-38.53477492,143.5647029,Victoria,Australia,
Longwarry North,230,-38.08033538,145.7823312,Victoria,Australia,
Markwood,230,-36.47301717,146.5088174,Victoria,Australia,
Murrabit,230,-35.5432295,143.9390437,Victoria,Australia,
Newlyn North,230,-37.39493831,144.0080838,Victoria,Australia,
Piangil,230,-35.05421142,143.2175879,Victoria,Australia,
Black Range,230,-36.73476716,149.8443936,New South Wales,Australia,
Dalton,230,-34.72339412,149.1950868,New South Wales,Australia,
Rous,230,-28.86340832,153.4067798,New South Wales,Australia,
Rye Park,230,-34.52613548,148.9150223,New South Wales,Australia,
Sackville,230,-33.49423504,150.8765857,New South Wales,Australia,
Meldale,230,-27.02714319,153.0696276,Queensland,Australia,
Burt Plain,230,-23.36722808,133.4503309,Northern Territory,Australia,
Barmah,229,-35.95629811,144.991049,Victoria,Australia,
Bundalaguah,229,-38.02806219,147.0175336,Victoria,Australia,
Coongulla,229,-37.87102452,146.7700392,Victoria,Australia,
Ellinbank,229,-38.25238417,145.9337828,Victoria,Australia,
Pakenham South,229,-38.13835975,145.4986529,Victoria,Australia,
Quambatook,229,-35.84675112,143.5295466,Victoria,Australia,
Tonimbuk,229,-38.01515266,145.7134608,Victoria,Australia,
Eviron,229,-28.30603108,153.4830501,New South Wales,Australia,
Gilmore,229,-35.40676434,148.1814391,New South Wales,Australia,
Manning Point,229,-31.88966626,152.670433,New South Wales,Australia,
Neville,229,-33.73824722,149.1945267,New South Wales,Australia,
Bellenden Ker,229,-17.2767742,145.9282161,Queensland,Australia,
Jericho,229,-23.26630332,146.0842309,Queensland,Australia,
Mount Marshall,229,-28.07900782,152.0292158,Queensland,Australia,
Pratten,229,-28.09082817,151.7553561,Queensland,Australia,
Rendelsham,229,-37.53031194,140.2191412,South Australia,Australia,
Younghusband,229,-34.90990852,139.479318,South Australia,Australia,
Kaoota,229,-43.02902486,147.1630721,Tasmania,Australia,
Amoonguna,229,-23.76845178,133.9306736,Northern Territory,Australia,
Kaltukatjara,229,-24.87248746,129.0944174,Northern Territory,Australia,
Buckley,228,-38.21797399,144.087679,Victoria,Australia,
Chillingham,228,-28.31233919,153.2846747,New South Wales,Australia,
Wootton,228,-32.30169967,152.3170947,New South Wales,Australia,
Bloomfield,228,-16.00364557,145.2600698,Queensland,Australia,
Kilcummin,228,-22.31766939,147.5584256,Queensland,Australia,
Moculta,228,-34.46845104,139.1207701,South Australia,Australia,
Swanpool,227,-36.72704158,145.9998367,Victoria,Australia,
Wallace,227,-37.56247362,144.0532189,Victoria,Australia,
Black Springs,227,-33.85710909,149.7185784,New South Wales,Australia,
Hendon,227,-28.07403528,151.9623222,Queensland,Australia,
Maidenwell,227,-26.83848249,151.7864809,Queensland,Australia,
Te Kowai,227,-21.17675344,149.1173772,Queensland,Australia,
Duranbah,226,-28.3044621,153.5283376,New South Wales,Australia,
Myall Park,226,-34.10631722,146.1355169,New South Wales,Australia,
Pooncarie,226,-33.42237171,142.4201165,New South Wales,Australia,
Yellow Rock,226,-34.60220148,150.738337,New South Wales,Australia,
Bells Bridge,226,-26.12934176,152.5382953,Queensland,Australia,
Mount Chalmers,226,-23.31111697,150.6334018,Queensland,Australia,
Golden Valley,226,-41.64014602,146.7337614,Tasmania,Australia,
Lawitta,226,-42.76819936,147.0359428,Tasmania,Australia,
Bentley,225,-28.75320653,153.0981749,New South Wales,Australia,
Burren Junction,225,-30.05188457,148.8640444,New South Wales,Australia,
Dungay,225,-28.27334323,153.3592607,New South Wales,Australia,
Mannus,225,-35.83696446,147.9463176,New South Wales,Australia,
Morton,225,-35.41281565,150.3104232,New South Wales,Australia,
Rosedale,225,-35.81654065,150.2129502,New South Wales,Australia,
Tatham,225,-28.93760837,153.1659662,New South Wales,Australia,
Tumblong,225,-35.14289537,147.9825094,New South Wales,Australia,
Bangalee,225,-23.07467633,150.7639205,Queensland,Australia,
Mount Maria,225,-24.52997727,151.8272957,Queensland,Australia,
Big Grove,225,-35.08461553,117.8884467,Western Australia,Australia,
Scott Creek,225,-35.05878488,138.7013653,South Australia,Australia,
Winnaleah,225,-41.0781678,147.8163705,Tasmania,Australia,
Lloyd Creek,225,-12.66632472,131.1457787,Northern Territory,Australia,
Brookfield,224,-32.51761588,151.7596249,New South Wales,Australia,
Talbingo,224,-35.60151845,148.3203387,New South Wales,Australia,
Moonyoonooka,224,-28.7801045,114.7677282,Western Australia,Australia,
Korunye,224,-34.53065695,138.5162783,South Australia,Australia,
Springfield,224,-41.24718188,147.4628253,Tasmania,Australia,
Amphitheatre,223,-37.18793442,143.4148225,Victoria,Australia,
Merbein West,223,-34.16778633,142.007507,Victoria,Australia,
Miepoll,223,-36.60944651,145.4806894,Victoria,Australia,
Raglan,223,-37.34118808,143.3064821,Victoria,Australia,
Binna Burra,223,-28.71073962,153.4934702,New South Wales,Australia,
Goodooga,223,-29.24841881,147.415719,New South Wales,Australia,
Newbridge,223,-33.58087331,149.3741894,New South Wales,Australia,
Eureka,223,-25.2796912,152.1571833,Queensland,Australia,
Kumbarilla,223,-27.26216757,150.8985573,Queensland,Australia,
Robertstown,223,-33.99072444,139.0725973,South Australia,Australia,
Ecklin South,222,-38.38753449,142.8998836,Victoria,Australia,
Serpentine,222,-36.42486162,143.9828048,Victoria,Australia,
Yalca,222,-35.92810822,145.2842324,Victoria,Australia,
East Coraki,222,-29.00863077,153.3127743,New South Wales,Australia,
Gowrie Mountain,222,-27.51524047,151.8216886,Queensland,Australia,
Walkaway,222,-28.94644748,114.8532132,Western Australia,Australia,
Willowra,222,-21.26318214,132.6191183,Northern Territory,Australia,
Toolleen,221,-36.72083876,144.6741123,Victoria,Australia,
Eraring,221,-33.06416323,151.5291273,New South Wales,Australia,
Rosewood,221,-31.45761788,152.685497,New South Wales,Australia,
Bollier,221,-26.45961658,152.7345294,Queensland,Australia,
Dingo,221,-23.60597281,149.2567988,Queensland,Australia,
Fairney View,221,-27.48476389,152.6506642,Queensland,Australia,
Pirrinuan,221,-27.0451335,151.2344775,Queensland,Australia,
Crescent,221,-34.20466937,140.7451783,South Australia,Australia,
Kongorong,221,-37.90911584,140.5449621,South Australia,Australia,
Exton,221,-41.51449862,146.742657,Tasmania,Australia,
Kayena,221,-41.19064052,146.8832946,Tasmania,Australia,
Lebrina,221,-41.16413812,147.2261603,Tasmania,Australia,
Cora Lynn,220,-38.14577165,145.6171205,Victoria,Australia,
Lurg,220,-36.58293399,146.1247806,Victoria,Australia,
Port Welshpool,220,-38.6873055,146.4769718,Victoria,Australia,
Whitfield,220,-36.75268035,146.4134378,Victoria,Australia,
Curramore,220,-34.62310911,150.76487,New South Wales,Australia,
Fitzroy Falls,220,-34.64914194,150.4462837,New South Wales,Australia,
Stratheden,220,-28.75052335,152.9468077,New South Wales,Australia,
Cow Bay,220,-16.22344148,145.4355005,Queensland,Australia,
Dalcouth,220,-28.66064113,151.9892703,Queensland,Australia,
East Palmerston,220,-17.5957326,145.8452496,Queensland,Australia,
Nildottie,220,-34.7180109,139.6749551,South Australia,Australia,
Kains Flat,219,-32.47288323,149.8506692,New South Wales,Australia,
Kirkconnell,219,-33.42239655,149.8509094,New South Wales,Australia,
Segenhoe,219,-32.07212511,150.9256538,New South Wales,Australia,
Bowenville,219,-27.28303596,151.4594906,Queensland,Australia,
Crohamhurst,219,-26.80702736,152.8617041,Queensland,Australia,
Durong,219,-26.38316381,151.2577501,Queensland,Australia,
Glan Devon,219,-26.61700425,152.0150823,Queensland,Australia,
Kianga,219,-24.6944765,150.0254853,Queensland,Australia,
Meru,219,-28.80344094,114.6864213,Western Australia,Australia,
Muckenburra,219,-31.33036426,115.7678368,Western Australia,Australia,
Piesse Brook,219,-31.95971812,116.0763389,Western Australia,Australia,
Thompson Beach,219,-34.48531961,138.2814251,South Australia,Australia,
Neerim,218,-37.95501717,145.960925,Victoria,Australia,
Bishops Bridge,218,-32.74707958,151.4701993,New South Wales,Australia,
Brocklesby,218,-35.81259836,146.6643498,New South Wales,Australia,
Dalwood,218,-28.89416459,153.4126077,New South Wales,Australia,
Georges Plains,218,-33.5270009,149.4892636,New South Wales,Australia,
Hannam Vale,218,-31.71534961,152.5835328,New South Wales,Australia,
Lake Bathurst,218,-35.0182246,149.6783886,New South Wales,Australia,
Rosewood,218,-35.6528541,147.8517658,New South Wales,Australia,
Isisford,218,-24.57170954,144.164055,Queensland,Australia,
Kia Ora,218,-26.01618512,152.7699997,Queensland,Australia,
Moola,218,-27.03692617,151.547568,Queensland,Australia,
Murray Upper,218,-18.12916508,145.8058873,Queensland,Australia,
New Harbourline,218,-17.62123885,146.0659893,Queensland,Australia,
Toolakea,218,-19.14735774,146.5851053,Queensland,Australia,
Mintaro,218,-33.92748777,138.752854,South Australia,Australia,
Port Neill,218,-34.06486813,136.3173196,South Australia,Australia,
Adventure Bay,218,-43.35137235,147.3253788,Tasmania,Australia,
Wangandary,217,-36.32527218,146.2267625,Victoria,Australia,
Waterford Park,217,-37.30021967,145.0668457,Victoria,Australia,
Lower Boro,217,-35.13887487,149.7862636,New South Wales,Australia,
Ambrose,217,-23.81278445,150.8922588,Queensland,Australia,
Jaggan,217,-17.41128746,145.5763039,Queensland,Australia,
Taroomball,217,-23.17789488,150.751268,Queensland,Australia,
Wooderson,217,-24.09908589,151.0763938,Queensland,Australia,
Bonniefield,217,-29.20279627,114.9374398,Western Australia,Australia,
Merton,216,-36.97799758,145.7096572,Victoria,Australia,
Brunkerville,216,-32.95346202,151.4867677,New South Wales,Australia,
Lue,216,-32.6417972,149.8421259,New South Wales,Australia,
Luskintyre,216,-32.66307457,151.4310718,New South Wales,Australia,
Wyangala,216,-33.97972396,148.945069,New South Wales,Australia,
Coconuts,216,-17.50071957,146.0642864,Queensland,Australia,
Mokine,216,-31.74895491,116.5743962,Western Australia,Australia,
Rosa Brook,216,-33.94930187,115.1919293,Western Australia,Australia,
Smoky Bay,216,-32.39660117,133.9867449,South Australia,Australia,
Glengarry North,215,-38.08483547,146.5555176,Victoria,Australia,
Underbool,215,-35.15325792,141.8249223,Victoria,Australia,
Frazers Creek,215,-31.39939907,152.6165842,New South Wales,Australia,
Lynwood,215,-28.87196784,153.4425488,New South Wales,Australia,
Quipolly,215,-31.41576016,150.6951209,New South Wales,Australia,
Tuntable Creek,215,-28.62917279,153.2622253,New South Wales,Australia,
Ulong,215,-30.23801876,152.8894052,New South Wales,Australia,
Basalt,215,-19.75154245,145.3891998,Queensland,Australia,
Croydon,215,-18.20759283,142.2507504,Queensland,Australia,
Midgee,215,-23.49937704,150.57801,Queensland,Australia,
Cromer,215,-34.76606108,138.976571,South Australia,Australia,
Palmer,215,-34.87526239,139.1561832,South Australia,Australia,
Southport,215,-12.73054672,130.9532659,Northern Territory,Australia,
Powelltown,214,-37.85743774,145.7655909,Victoria,Australia,
Scotts Creek,214,-38.46145194,143.0867876,Victoria,Australia,
Barrengarry,214,-34.688622,150.529936,New South Wales,Australia,
Bohena Creek,214,-30.40770346,149.6322789,New South Wales,Australia,
Clybucca,214,-30.93650322,152.9444142,New South Wales,Australia,
Eatonsville,214,-29.64287357,152.8294995,New South Wales,Australia,
North Star,214,-28.91847495,150.425394,New South Wales,Australia,
Wakefield,214,-32.96897518,151.5566167,New South Wales,Australia,
Wattamondara,214,-33.94178931,148.5923249,New South Wales,Australia,
Alva,214,-19.45718076,147.4383382,Queensland,Australia,
Chillagoe,214,-17.10304191,144.6542996,Queensland,Australia,
Thornton,214,-27.7969917,152.3512053,Queensland,Australia,
White Rock,214,-27.69443661,152.8492785,Queensland,Australia,
Kindred,214,-41.25624258,146.2152809,Tasmania,Australia,
Bealiba,213,-36.76735907,143.5634004,Victoria,Australia,
Broomfield,213,-37.38437371,143.9069842,Victoria,Australia,
Cheshunt,213,-36.84611794,146.4381015,Victoria,Australia,
Mia Mia,213,-36.99002984,144.6079439,Victoria,Australia,
Rokeby,213,-38.06947368,145.9353391,Victoria,Australia,
Crackenback,213,-36.44004448,148.5116004,New South Wales,Australia,
Monteagle,213,-34.16515766,148.3448615,New South Wales,Australia,
Chewko,213,-17.06720149,145.3734147,Queensland,Australia,
Horseshoe Lagoon,213,-19.56475253,147.1408047,Queensland,Australia,
Isla,213,-25.14442465,150.037336,Queensland,Australia,
Kingsholme,213,-27.82570793,153.2327912,Queensland,Australia,
Perwillowen,213,-26.63650652,152.9241528,Queensland,Australia,
Koorda,213,-30.81505215,117.4827638,Western Australia,Australia,
Mooliabeenee,213,-31.29811019,116.0697741,Western Australia,Australia,
Coulta,213,-34.40538581,135.4550697,South Australia,Australia,
Chudleigh,213,-41.54380033,146.4802555,Tasmania,Australia,
Arcadia,212,-36.53832028,145.3734376,Victoria,Australia,
Mystic Park,212,-35.56490368,143.732073,Victoria,Australia,
Berrilee,212,-33.60957562,151.1053368,New South Wales,Australia,
Buchanan,212,-32.82498333,151.5323471,New South Wales,Australia,
Coalcliff,212,-34.24598362,150.9725399,New South Wales,Australia,
Minnie Water,212,-29.74747435,153.2689028,New South Wales,Australia,
Upper Crystal Creek,212,-28.27010749,153.3051914,New South Wales,Australia,
Wells Crossing,212,-29.89707949,153.0290591,New South Wales,Australia,
Coolmunda,212,-28.43617578,151.2097754,Queensland,Australia,
Numinbah Valley,212,-28.14521281,153.2346171,Queensland,Australia,
Rosevale,212,-27.85914502,152.4955063,Queensland,Australia,
Sedan,212,-34.55277865,139.3370654,South Australia,Australia,
Glenlusk,212,-42.8170298,147.1996265,Tasmania,Australia,
South Riana,212,-41.25616111,145.9595377,Tasmania,Australia,
Tunnack,212,-42.47013827,147.4553451,Tasmania,Australia,
Nitmiluk,212,-14.11433641,132.5363631,Northern Territory,Australia,
Maude,211,-37.94660794,144.1883297,Victoria,Australia,
Scotchmans Lead,211,-37.66494629,143.8477435,Victoria,Australia,
Kingsdale,211,-34.6696491,149.6870733,New South Wales,Australia,
Cambroon,211,-26.65136035,152.6751237,Queensland,Australia,
Harlin,211,-26.96293816,152.3509038,Queensland,Australia,
Kogan,211,-27.08329535,150.79969,Queensland,Australia,
Pinnacle,211,-21.21385935,148.6854218,Queensland,Australia,
Broomehill Village,211,-33.84965069,117.6399624,Western Australia,Australia,
