name,cyrillic_name,population,latitude,longitude,state,country,percentageOfSessions
Gogol,Гогол,4477,37.5148269,68.466976,Hatlon,Tajikistan,
Gačak,Гачак,4470,38.5071185,68.5327138,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Somoniën,Сомониён,4465,37.2483315,68.1409417,Hatlon,Tajikistan,
Iķbol,Иқбол,4464,38.4714057,68.8044034,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Bobodarhon,Бободархон,4452,40.7089351,70.2627966,Suġd,Tajikistan,
Navobod,Навобод,4428,37.4073765,68.689663,Hatlon,Tajikistan,
Baroi Ḩosilot,Барои Ҳосилот,4424,37.7912925,68.6780497,Hatlon,Tajikistan,
Baht,Бахт,4423,40.1226206,68.5910304,Suġd,Tajikistan,
Leningrad,Ленинград,4418,37.5578561,68.6514517,Hatlon,Tajikistan,
Zarkoron,Заркорон,4414,40.3181712,69.7272183,Suġd,Tajikistan,
Navobod,Навобод,4401,37.8257871,69.7132522,Hatlon,Tajikistan,
Būstonķal'a,Бӯстонқалъа,4400,37.8479437,68.8299786,Hatlon,Tajikistan,
Gulrez,Гулрез,4397,38.5785407,69.0678348,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Komsomol,Комсомол,4387,37.7690558,68.6379538,Hatlon,Tajikistan,
Internatsional,Интернатсионал,4384,37.6603633,68.8326568,Hatlon,Tajikistan,
Boġikalon,Боғикалон,4382,39.8851294,68.9808259,Suġd,Tajikistan,
Hurramzamin,Хуррамзамин,4378,38.0108196,69.3591042,Hatlon,Tajikistan,
Baḩor,Баҳор,4363,37.3058224,67.9808244,Hatlon,Tajikistan,
Būston,Бӯстон,4338,37.5325699,68.8207976,Hatlon,Tajikistan,
Ķadiçūjbor,Қадиҷӯйбор,4338,38.5731324,68.3430677,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Simiganç,Симиганҷ,4332,38.650947,69.006834,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Fajzi Istiķlol,Файзи Истиқлол,4291,37.8795244,68.8040822,Hatlon,Tajikistan,
Metk,Метк,4281,39.6129128,69.2493059,Suġd,Tajikistan,
Šaḩristoni Poën,Шаҳристони Поён,4278,39.7775795,68.8066109,Suġd,Tajikistan,
Âkkaboġ,Яккабоғ,4275,39.9116148,69.0121788,Suġd,Tajikistan,
Âkkatol,Яккатол,4275,39.9690226,68.9934992,Suġd,Tajikistan,
Ġelot,Ғелот,4275,37.9475962,69.7224692,Hatlon,Tajikistan,
Puškin,Пушкин,4271,37.6785352,69.5723469,Hatlon,Tajikistan,
Frunze,Фрунзе,4265,37.5091402,68.633575,Hatlon,Tajikistan,
Ġalaba,Ғалаба,4262,38.0645412,68.8026488,Hatlon,Tajikistan,
Hučiston,Хучистон,4250,40.5736463,70.4031089,Suġd,Tajikistan,
Ūzbekobod,Ӯзбекобод,4245,37.4836327,68.6431072,Hatlon,Tajikistan,
Kuḩnašaḩr,Куҳнашаҳр,4240,37.8949226,69.7786737,Hatlon,Tajikistan,
Urtabuz,Уртабуз,4231,37.6903774,68.6830289,Hatlon,Tajikistan,
Šamsobod,Шамсобод,4223,40.3351923,69.8449722,Suġd,Tajikistan,
Guliston,Гулистон,4216,40.1905749,69.4583533,Suġd,Tajikistan,
Èlok,Элок,4211,38.6596541,69.5199642,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Safobahš,Сафобахш,4209,38.1521501,69.2978995,Hatlon,Tajikistan,
Meḩtar,Меҳтар,4205,38.0607027,69.2870061,Hatlon,Tajikistan,
Čorsū,Чорсӯ,4203,40.2489072,69.6223959,Suġd,Tajikistan,
Neftobod,Нефтобод,4200,40.2159875,70.5721031,Suġd,Tajikistan,
Gulkoron,Гулкорон,4196,38.5315801,68.8389454,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Mahdumkulī,Махдумкулӣ,4182,37.3677937,68.5898229,Hatlon,Tajikistan,
Zarnisor,Зарнисор,4181,38.56576,68.279708,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ġoziën,Ғозиён,4170,40.2457955,69.6374592,Suġd,Tajikistan,
Meḩnatobod,Меҳнатобод,4158,37.8935699,69.6982803,Hatlon,Tajikistan,
Gulafšon,Гулафшон,4145,38.2365834,68.9389759,Hatlon,Tajikistan,
Vose'obodi Kalon,Восеъободи Калон,4140,37.8086819,69.5950282,Hatlon,Tajikistan,
Korez,Корез,4131,37.5089374,68.0625152,Hatlon,Tajikistan,
Čorboġ,Чорбоғ,4126,37.921082,69.7686032,Hatlon,Tajikistan,
Sajf Raḩimzodi Afardī,Сайф Раҳимзоди Афардӣ,4111,37.6151659,69.4039777,Hatlon,Tajikistan,
Navobod,Навобод,4105,37.8025806,68.8804538,Hatlon,Tajikistan,
Ḩaëtinav,Ҳаётинав,4100,38.1334348,68.8915489,Hatlon,Tajikistan,
Šaḩrisabz,Шаҳрисабз,4099,38.4750763,68.1783299,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ķal'ainav,Қалъаинав,4092,38.7014114,69.6369063,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ġajratobod,Ғайратобод,4091,38.5561043,68.5737473,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Tugul,Тугул,4083,37.1783746,69.1748853,Hatlon,Tajikistan,
Pakala,Пакала,4065,37.4261611,68.1720751,Hatlon,Tajikistan,
Teppaisamarķandī,Теппаисамарқандӣ,4049,38.5887171,68.891316,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ḩaëtinav,Ҳаётинав,4042,40.1429039,68.6943375,Suġd,Tajikistan,
Furķat,Фурқат,4040,38.1259307,68.8371098,Hatlon,Tajikistan,
Karl Marks,Карл Маркс,4039,37.3482891,68.1235537,Hatlon,Tajikistan,
Šahriston,Шахристон,4029,38.5546867,68.9895879,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Meḩnatobod,Меҳнатобод,4025,37.7561393,68.8153667,Hatlon,Tajikistan,
Vaḩdatobod,Ваҳдатобод,4020,38.5068185,69.0021218,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Matparī,Матпарӣ,4019,40.1412218,70.5803699,Suġd,Tajikistan,
Čorķišloķ,Чорқишлоқ,4016,40.0598817,70.6230887,Suġd,Tajikistan,
Maḩmadšoi Bolo,Маҳмадшои Боло,4012,38.5068764,68.7014152,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Tezragi Bolo,Тезраги Боло,4011,38.5438086,68.9184659,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šahrinav,Шахринав,4010,40.707075,70.7127307,Suġd,Tajikistan,
Kūlobod,Кӯлобод,4010,38.2733348,68.9884097,Hatlon,Tajikistan,
Laġmon,Лағмон,4010,37.8956488,69.7487533,Hatlon,Tajikistan,
Dūstī,Дӯстӣ,4008,40.7437097,70.6440938,Suġd,Tajikistan,
Ķašķaroḩa,Қашқароҳа,3995,38.1725868,69.0141836,Hatlon,Tajikistan,
Sartuķaj,Сартуқай,3984,40.2607971,69.555119,Suġd,Tajikistan,
Saričašma,Саричашма,3983,37.9145282,69.7658081,Hatlon,Tajikistan,
Kabudsang,Кабудсанг,3967,39.4901055,67.6465697,Suġd,Tajikistan,
Čilčašma,Чилчашма,3961,38.5319498,69.1382733,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Dūstī,Дӯстӣ,3957,37.7425047,69.5831413,Hatlon,Tajikistan,
Punuk,Пунук,3953,40.8668895,70.6257498,Suġd,Tajikistan,
Čimġilič,Чимғилич,3940,37.6171805,68.1408278,Hatlon,Tajikistan,
Kosataroš,Косатарош,3936,39.3935693,67.7595436,Suġd,Tajikistan,
Sangtūda,Сангтӯда,3932,38.5347621,68.8821166,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Daraikalot,Дараикалот,3931,37.6813487,69.5888687,Hatlon,Tajikistan,
Obi Šifo,Оби Шифо,3930,38.4426082,68.7343219,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Poškent,Пошкент,3916,39.880885,69.0275571,Suġd,Tajikistan,
Ustokoron,Устокорон,3913,37.5526277,68.1225252,Hatlon,Tajikistan,
Kajḩonī,Кайҳонӣ,3892,37.5335228,68.8482205,Hatlon,Tajikistan,
Çavkandak,Ҷавкандак,3890,39.8494953,69.0368223,Suġd,Tajikistan,
Pahtaobod,Пахтаобод,3885,37.5786443,68.1324226,Hatlon,Tajikistan,
Čorsū,Чорсӯ,3885,38.4737791,68.781395,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ḩofizi Šerozī,Ҳофизи Шерозӣ,3879,37.7476922,68.8427175,Hatlon,Tajikistan,
Šajnakigado,Шайнакигадо,3875,38.5178141,68.6524241,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šūrkūrġon,Шӯркӯрғон,3862,40.25722,70.3973641,Suġd,Tajikistan,
Šoḩmot,Шоҳмот,3858,37.2250379,69.1073898,Hatlon,Tajikistan,
Bulëni Poën,Булёни Поён,3849,37.9121769,69.3518387,Hatlon,Tajikistan,
Baġalak,Бағалак,3841,38.5084842,68.5557215,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Anoriston,Анористон,3833,37.8853398,69.6850409,Hatlon,Tajikistan,
Nilu,Нилу,3833,38.6738125,68.5253792,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Puškin,Пушкин,3830,37.9245488,68.7194833,Hatlon,Tajikistan,
Sovetobod,Советобод,3830,37.4734355,68.2414182,Hatlon,Tajikistan,
Madad,Мадад,3825,38.4364905,68.7978795,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Kugan Gulob,Куган Гулоб,3823,37.7689446,68.7088224,Hatlon,Tajikistan,
Selbur,Селбур,3820,38.5660934,68.3798195,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Navobod,Навобод,3815,37.8796756,68.6827427,Hatlon,Tajikistan,
Bošķajnar,Бошқайнар,3813,38.2065327,68.8469329,Hatlon,Tajikistan,
Âkkatut,Яккатут,3813,38.5299202,68.7791334,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Zarnisor,Зарнисор,3813,38.4310731,68.8003173,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Čorsada,Чорсада,3796,38.0244267,69.3033296,Hatlon,Tajikistan,
Navkent,Навкент,3794,39.802504,68.8054502,Suġd,Tajikistan,
Andigon,Андигон,3793,38.5688828,69.0589917,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ahča,Ахча,3788,37.4033753,68.1684168,Hatlon,Tajikistan,
Obšoron,Обшорон,3785,40.3183902,69.6902111,Suġd,Tajikistan,
Âldamič,Ялдамич,3784,39.0642171,70.4492099,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Čillamazor,Чилламазор,3775,38.5649753,69.0765597,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ançumani Ḩizbi Bolo,Анҷумани Ҳизби Боло,3771,37.9826381,68.6901962,Hatlon,Tajikistan,
Čirtak,Чиртак,3770,38.5181595,68.1475543,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Navbaḩor,Навбаҳор,3756,38.0902831,68.8149226,Hatlon,Tajikistan,
Rūdakī,Рӯдакӣ,3755,37.3218474,68.6803203,Hatlon,Tajikistan,
Šaftoluboġ,Шафтолубоғ,3754,37.5187113,69.3677894,Hatlon,Tajikistan,
Zarkamar,Заркамар,3751,37.894388,69.5944512,Hatlon,Tajikistan,
Ḩalķaçar,Ҳалқаҷар,3749,38.5380958,68.8324622,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ķišloķiçon,Қишлоқиҷон,3741,40.2796907,69.6937743,Suġd,Tajikistan,
Ķizilnur,Қизилнур,3741,40.3309464,70.4489131,Suġd,Tajikistan,
Selbur,Селбур,3741,37.8679111,69.5662642,Hatlon,Tajikistan,
Kuḩandiër,Куҳандиёр,3736,37.5449404,69.3820326,Hatlon,Tajikistan,
Čorsū,Чорсӯ,3734,37.715706,68.767304,Hatlon,Tajikistan,
Surkat,Суркат,3724,39.8732899,69.0578838,Suġd,Tajikistan,
Bokī Raḩimzoda,Бокӣ Раҳимзода,3722,37.9408544,68.8102316,Hatlon,Tajikistan,
Firūzoba,Фирӯзоба,3721,40.27774,70.4182696,Suġd,Tajikistan,
Pušing,Пушинг,3721,38.1855497,69.4391698,Hatlon,Tajikistan,
Morteppa,Мортеппа,3720,38.5575985,68.5859053,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Tagnob,Тагноб,3714,37.6558902,69.4910722,Hatlon,Tajikistan,
Šul,Шул,3714,39.0152029,70.302722,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Pešķadam,Пешқадам,3713,37.3299646,69.0455786,Hatlon,Tajikistan,
Hokak,Хокак,3684,37.410918,68.1369502,Hatlon,Tajikistan,
Istaravšan,Истаравшан,3672,39.9604018,69.0051345,Suġd,Tajikistan,
Istiķlol,Истиқлол,3646,37.6642895,68.7478921,Hatlon,Tajikistan,
Gulobod,Гулобод,3643,37.8217518,69.5967415,Hatlon,Tajikistan,
Çilinkūl,Ҷилинкӯл,3643,37.4921877,68.5310471,Hatlon,Tajikistan,
Ḩilolī,Ҳилолӣ,3640,38.052962,68.6352891,Hatlon,Tajikistan,
Fidokor,Фидокор,3638,37.7671118,68.7676738,Hatlon,Tajikistan,
Amondara,Амондара,3624,39.5115887,67.8084602,Suġd,Tajikistan,
Turdibobo,Турдибобо,3621,38.5213718,68.617087,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Asomiddin Murodov,Асомиддин Муродов,3618,37.088998,68.0865,Hatlon,Tajikistan,
Tapķoķ,Тапқоқ,3617,39.8866112,68.9512572,Suġd,Tajikistan,
Samarķand,Самарқанд,3602,38.5671174,68.2295797,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Hišthona,Хиштхона,3600,40.7196274,70.2569209,Suġd,Tajikistan,
Čoruķdarron,Чоруқдаррон,3600,40.3942704,69.6665821,Suġd,Tajikistan,
Lolagī,Лолагӣ,3594,38.5974896,68.5527085,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Vahš,Вахш,3579,37.9808622,68.7065469,Hatlon,Tajikistan,
Šodob,Шодоб,3578,38.6450325,68.7604703,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Malik Giëev,Малик Гиёев,3564,37.8559953,68.7222475,Hatlon,Tajikistan,
1 Maj,1 Май,3559,37.9448072,68.8698255,Hatlon,Tajikistan,
Sumčak,Сумчак,3557,40.3040013,69.6929718,Suġd,Tajikistan,
1 Maj,1 Май,3549,38.5249849,68.7736831,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Çūrakul Šukurov,Ҷӯракул Шукуров,3545,38.5271695,68.2541348,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sor,Сор,3542,39.2710285,67.6503169,Suġd,Tajikistan,
Langar,Лангар,3542,40.0584452,69.3210151,Suġd,Tajikistan,
Mehrgon,Мехргон,3539,40.1183803,69.4861604,Suġd,Tajikistan,
Lūbiëkor,Лӯбиёкор,3537,37.0451033,68.0759319,Hatlon,Tajikistan,
Ḩaëtinav,Ҳаётинав,3524,38.5069993,68.3377151,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ķal'ačai Bakavul,Қалъачаи Бакавул,3522,39.8724877,69.0023035,Suġd,Tajikistan,
Nurobod,Нуробод,3518,37.7916742,68.754344,Hatlon,Tajikistan,
Pahtakor,Пахтакор,3517,38.1619912,68.8600439,Hatlon,Tajikistan,
Moinkaç,Моинкаҷ,3510,38.569436,68.9371325,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sitora,Ситора,3508,38.5776587,68.5083588,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ķajnar,Қайнар,3506,37.8712367,69.6693957,Hatlon,Tajikistan,
Šajnak,Шайнак,3503,38.4833627,68.7119476,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Daḩbed,Даҳбед,3501,38.5233216,68.5283067,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Vatan,Ватан,3500,37.2102958,68.102949,Hatlon,Tajikistan,
Pahtaobod,Пахтаобод,3468,37.8048824,68.7880004,Hatlon,Tajikistan,
Sadriddin Ajnī,Садриддин Айнӣ,3466,37.7312188,68.7739129,Hatlon,Tajikistan,
Ḩasan Ķurbonov,Ҳасан Қурбонов,3466,37.8127905,69.6741604,Hatlon,Tajikistan,
Kavšdūzon,Кавшдӯзон,3463,38.6524788,68.5343407,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ķubodiën,Қубодиён,3456,37.5411862,68.5001031,Hatlon,Tajikistan,
Šūrča,Шӯрча,3452,39.4340146,67.5956044,Suġd,Tajikistan,
Čkalov,Чкалов,3446,37.2237718,68.2033438,Hatlon,Tajikistan,
Liçak,Лиҷак,3438,38.6284635,69.1386967,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Çavrez,Ҷаврез,3433,37.7756645,69.5879084,Hatlon,Tajikistan,
Noçii Bolo,Ноҷии Боло,3430,38.5797583,68.4799517,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Zarkor,Заркор,3429,40.198776,69.4876926,Suġd,Tajikistan,
Varsik,Варсик,3427,39.8790205,69.0870997,Suġd,Tajikistan,
Pahtakor,Пахтакор,3425,38.428451,68.7841227,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Roḩi Nav,Роҳи Нав,3423,37.7669158,68.7326481,Hatlon,Tajikistan,
Ḩosilot,Ҳосилот,3422,37.5010221,68.8067824,Hatlon,Tajikistan,
Guliston,Гулистон,3415,38.0226345,69.0765363,Hatlon,Tajikistan,
Ķoribobo,Қорибобо,3413,40.2625661,69.5869665,Suġd,Tajikistan,
Nilkon,Нилкон,3410,38.5992624,68.9197566,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Oķgaza,Оқгаза,3408,37.7564559,68.8713778,Hatlon,Tajikistan,
Deḩķonobod,Деҳқонобод,3408,37.4245872,68.5961382,Hatlon,Tajikistan,
Mirzo Tursunzoda,Мирзо Турсунзода,3407,37.8344928,68.7092527,Hatlon,Tajikistan,
Ķal'ačai Gulizard,Қалъачаи Гулизард,3402,39.8985709,69.0429728,Suġd,Tajikistan,
Nusratullo Mahsum,Нусратулло Махсум,3400,37.9380756,68.7351037,Hatlon,Tajikistan,
Kibil,Кибил,3399,38.3773389,69.2871844,Hatlon,Tajikistan,
Revad,Ревад,3396,39.3870334,68.1907227,Suġd,Tajikistan,
Ḩaķiķat,Ҳақиқат,3389,38.1478528,68.6581484,Hatlon,Tajikistan,
Fatḩobod,Фатҳобод,3389,39.0993821,70.83765,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Çavonon,Ҷавонон,3383,38.5068532,68.6016642,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Tojčī,Тойчӣ,3382,38.5175244,68.2798009,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Dungimazor,Дунгимазор,3381,40.2708831,69.5994287,Suġd,Tajikistan,
Zarnisor,Зарнисор,3372,39.9279194,68.9905447,Suġd,Tajikistan,
Barakat,Баракат,3368,38.4992779,68.5188439,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Vanç,Ванҷ,3359,38.3718875,71.4595026,Kūḩistoni Badahšon,Tajikistan,
Marġedar,Марғедар,3352,39.4638067,67.9733045,Suġd,Tajikistan,
Ângiturmuš,Янгитурмуш,3352,37.5312796,68.6520442,Hatlon,Tajikistan,
Abdulfaëz Dūstov,Абдулфаёз Дӯстов,3352,37.635045,68.6674164,Hatlon,Tajikistan,
Meḩrobod,Меҳробод,3352,38.5724376,68.6716982,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Lolagī,Лолагӣ,3348,38.5294322,69.2304531,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Danġarai Bolo,Данғараи Боло,3346,38.1065102,69.363792,Hatlon,Tajikistan,
Ķal'ai Mirzoboj,Қалъаи Мирзобой,3343,39.7435443,69.153433,Suġd,Tajikistan,
Ķiët,Қиёт,3337,37.4084815,68.1984505,Hatlon,Tajikistan,
Mačitor,Мачитор,3336,38.5754546,68.9686847,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ozodagon,Озодагон,3334,39.5215164,67.5990553,Suġd,Tajikistan,
Tošrabot,Тошработ,3322,37.5799354,68.8508616,Hatlon,Tajikistan,
Alučabof,Алучабоф,3321,38.5392206,68.7874961,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Navobod,Навобод,3317,37.4908074,68.4904226,Hatlon,Tajikistan,
Navkoram,Навкорам,3317,38.2841001,69.0405792,Hatlon,Tajikistan,
Ajnī,Айнӣ,3314,39.395424,68.5345601,Suġd,Tajikistan,
Çovidon,Ҷовидон,3313,37.9578203,68.7527905,Hatlon,Tajikistan,
Ķulpista,Қулписта,3305,38.6454999,68.8040137,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šobika,Шобика,3301,37.8316719,69.6940646,Hatlon,Tajikistan,
Ališer Navoī,Алишер Навоӣ,3301,38.1399865,68.8639275,Hatlon,Tajikistan,
Čorboġ,Чорбоғ,3301,38.606817,69.0740579,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Obšoron,Обшорон,3300,40.5747802,69.3742737,Suġd,Tajikistan,
Kalon,Калон,3297,39.0427248,68.8281504,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sa'dii Šerozī,Саъдии Шерозӣ,3295,38.095365,68.8583988,Hatlon,Tajikistan,
Daštobod,Даштобод,3293,38.2163431,69.0220431,Hatlon,Tajikistan,
Askaralī Mirzoev,Аскаралӣ Мирзоев,3291,38.4897691,68.231028,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Zarkamar,Заркамар,3288,37.4951008,68.1706289,Hatlon,Tajikistan,
Dūstī,Дӯстӣ,3282,40.3389611,70.4568524,Suġd,Tajikistan,
Boboniëz Tošev,Бобониёз Тошев,3280,38.4657892,68.2668794,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Darëbod,Дарёбод,3279,38.4633668,68.7138242,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Kūšdevor,Кӯшдевор,3278,40.1478441,70.6586588,Suġd,Tajikistan,
Nurmat Safarov,Нурмат Сафаров,3270,37.3902401,69.3379735,Hatlon,Tajikistan,
Vaḩdat,Ваҳдат,3265,38.1954134,68.8920155,Hatlon,Tajikistan,
Âkkatut,Яккатут,3262,37.76365,68.7452275,Hatlon,Tajikistan,
Sarmantoj,Сармантой,3257,37.276357,69.1160437,Hatlon,Tajikistan,
1 Maj,1 Май,3256,37.3421538,68.7156531,Hatlon,Tajikistan,
Ḩavaskor,Ҳаваскор,3254,37.274763,68.1625513,Hatlon,Tajikistan,
Čamaniston,Чаманистон,3253,37.2063499,69.1281175,Hatlon,Tajikistan,
Kūktoš,Кӯктош,3240,38.4683882,68.7680611,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ajnī,Айнӣ,3234,37.3288721,68.7493678,Hatlon,Tajikistan,
Baḩdat,Баҳдат,3233,37.1859076,68.2191863,Hatlon,Tajikistan,
Aḩorun,Аҳорун,3232,38.5689377,68.2699665,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
8 Mart,8 Март,3230,38.1094395,68.8943021,Hatlon,Tajikistan,
Deḩai Bolo,Деҳаи Боло,3225,40.2546719,69.6343693,Suġd,Tajikistan,
Ķirķķuduk,Қирққудук,3224,40.7045234,70.6526892,Suġd,Tajikistan,
Šajhon,Шайхон,3218,40.1290204,69.6665934,Suġd,Tajikistan,
Šota Rustaveli,Шота Руставели,3213,38.0661075,68.9206716,Hatlon,Tajikistan,
Tubek,Тубек,3212,38.4064572,68.7134508,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Navobod,Навобод,3203,37.0814222,68.1173157,Hatlon,Tajikistan,
Gulobod,Гулобод,3202,37.9920156,68.7862391,Hatlon,Tajikistan,
Dučinora,Дучинора,3200,38.5783351,68.5623886,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Giždalobod,Гиждалобод,3195,38.5638612,68.6932563,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Vaḩdat,Ваҳдат,3194,37.328019,68.7084266,Hatlon,Tajikistan,
