name,population,latitude,longitude,state,country,status
Cota Cota Baja,435,-16.178574,-68.6247825,La Paz,Bolivia,
Irimo,435,-15.1002453,-68.2365763,La Paz,Bolivia,
Kañacota,435,-17.4762557,-65.6322777,Cochabamba,Bolivia,
Pucamayu,435,-17.0195146,-65.9018937,Cochabamba,Bolivia,
Santa Lucia,435,-19.5481086,-65.8497451,Potosí,Bolivia,
Tumichucua,435,-11.1350043,-66.1687184,Beni,Bolivia,
Siporo,434,-19.3605723,-65.461586,Potosí,Bolivia,
Pangorasi,434,-18.6024656,-65.3997505,Chuquisaca,Bolivia,
Yuraq Yaku,433,-18.2989815,-65.4045231,Cochabamba,Bolivia,
Utacalla,433,-19.321246,-65.8354967,Potosí,Bolivia,
2 de Agosto,433,-17.0270464,-62.8721202,Santa Cruz,Bolivia,
Pampa Belen,432,-16.0162431,-68.7084359,La Paz,Bolivia,
Cutimarca,432,-18.4268097,-66.3913617,Potosí,Bolivia,
Loma Blanca,432,-18.3749155,-63.2040576,Santa Cruz,Bolivia,
Patapampa,432,-20.6129731,-65.1903271,Chuquisaca,Bolivia,
Cruz de Machacamarca,432,-18.7697685,-68.3122924,Oruro,Bolivia,
San Jose del Cavitu,432,-15.2639154,-65.9753073,Beni,Bolivia,
Pueblo Nuevo,432,-21.5334833,-64.9818761,Tarija,Bolivia,
Mukden,432,-11.188035,-69.0301348,Pando,Bolivia,
Pacharia,431,-15.8964284,-68.8779914,La Paz,Bolivia,
Challa Arriba,431,-17.6589873,-66.6831166,Cochabamba,Bolivia,
Kami,431,-17.3834962,-66.8181528,Cochabamba,Bolivia,
Carmen Pampa,431,-17.1101015,-66.2193931,Cochabamba,Bolivia,
Chaqueño,431,-18.0445663,-64.1199248,Santa Cruz,Bolivia,
La Marina,431,-17.4170939,-63.0021374,Santa Cruz,Bolivia,
Pili Pili Alto,431,-19.2138082,-64.2275569,Chuquisaca,Bolivia,
Pucara,431,-19.0582896,-64.5129183,Chuquisaca,Bolivia,
Pasota,431,-19.1971693,-64.6741449,Chuquisaca,Bolivia,
Caxata,429,-17.1461942,-67.3444208,La Paz,Bolivia,
Ñiquela,429,-17.01609,-67.5274225,La Paz,Bolivia,
Valle Tunari,429,-17.261071,-64.6972625,Cochabamba,Bolivia,
San Juan de Palometillas,429,-17.3847865,-63.5156751,Santa Cruz,Bolivia,
1Ro de Mayo,429,-10.8707366,-67.4845258,Pando,Bolivia,
San Jose Centro,428,-17.7240817,-67.7541772,La Paz,Bolivia,
Sahuiña,428,-16.2003168,-69.0961672,La Paz,Bolivia,
Quiroga,428,-18.4242648,-65.2163397,Cochabamba,Bolivia,
Matarani,428,-17.803797,-65.8005455,Cochabamba,Bolivia,
Primera Candelaria,428,-17.2780313,-65.9252151,Cochabamba,Bolivia,
Alto San Pablo,428,-17.020118,-65.0796725,Cochabamba,Bolivia,
Area Cinco,428,-17.0284011,-62.4449192,Santa Cruz,Bolivia,
Pasto Grande,428,-17.7186825,-67.1858257,Oruro,Bolivia,
Belen Yayes,427,-16.3526921,-68.6235108,La Paz,Bolivia,
Chilaya Chico,427,-16.2114827,-68.6973439,La Paz,Bolivia,
Santa Catalina,427,-14.7474276,-68.473326,La Paz,Bolivia,
Lacolaconi,427,-17.6593755,-66.8301865,Cochabamba,Bolivia,
Tocla Rancho,427,-20.6252311,-65.7054864,Potosí,Bolivia,
Huaca Huasi,427,-18.9811209,-64.7807946,Chuquisaca,Bolivia,
Ratije,427,-14.1329856,-67.1812036,Beni,Bolivia,
La Choza,427,-21.6778958,-64.6173584,Tarija,Bolivia,
Tajara Chico,426,-16.2061473,-68.7025026,La Paz,Bolivia,
Union Ltda Incachaca,426,-15.6215162,-68.6082427,La Paz,Bolivia,
Paco Chico,426,-19.5179665,-65.8982122,Potosí,Bolivia,
Ibopeyti,426,-21.2975966,-63.3859703,Tarija,Bolivia,
Papa Chacra,426,-21.5209366,-64.956798,Tarija,Bolivia,
Naranjal,426,-11.5765037,-66.9865847,Pando,Bolivia,
Challhuani,425,-17.845142,-64.8965615,Cochabamba,Bolivia,
Chacala,425,-20.1735513,-66.8633642,Potosí,Bolivia,
Pisily,425,-19.2217825,-64.8919642,Chuquisaca,Bolivia,
Campanario,425,-21.5149844,-64.9851168,Tarija,Bolivia,
Milluhuaya,424,-16.3806051,-67.6150987,La Paz,Bolivia,
Huayrocondo,424,-16.3437299,-68.5031901,La Paz,Bolivia,
Tocorani,424,-16.7341282,-66.544771,Cochabamba,Bolivia,
Motacu Chuchio,424,-17.5554838,-63.1179508,Santa Cruz,Bolivia,
Cholapata,424,-18.3656929,-67.106813,Oruro,Bolivia,
Chocloca,424,-21.7512664,-64.735575,Tarija,Bolivia,
Sayhuani,423,-15.4560974,-68.7761805,La Paz,Bolivia,
Ayoma,423,-17.6180058,-65.9618997,Cochabamba,Bolivia,
Charinco,423,-17.3829666,-66.3677047,Cochabamba,Bolivia,
San Cristobal,423,-16.652931,-65.6024168,Cochabamba,Bolivia,
Huacanqui,423,-21.873062,-64.7024108,Tarija,Bolivia,
Santa Rosa de Kilo Kilo,422,-16.0366235,-67.8194823,La Paz,Bolivia,
Agropecuaria La Esperanza,422,-15.6882886,-67.6197188,La Paz,Bolivia,
Filadelfia,422,-18.3667966,-63.9401354,Santa Cruz,Bolivia,
Palmar Grande,422,-21.5421618,-63.4553351,Tarija,Bolivia,
Monte Rico,421,-17.3755182,-62.4857694,Santa Cruz,Bolivia,
La Barranca,421,-18.9762178,-65.3199056,Chuquisaca,Bolivia,
Jilawi,421,-18.3581284,-66.8410239,Oruro,Bolivia,
Camiaco,421,-15.3331604,-64.8662094,Beni,Bolivia,
Challa Uno,420,-20.9081354,-65.654744,Potosí,Bolivia,
Copacabana,420,-21.2376694,-67.7959167,Potosí,Bolivia,
Manquiri,420,-19.4204737,-65.712433,Potosí,Bolivia,
Guadalupe,420,-19.1511791,-66.7432881,Oruro,Bolivia,
Pomasara,419,-17.0468813,-67.9834731,La Paz,Bolivia,
Zamora,419,-18.4565389,-65.2022906,Cochabamba,Bolivia,
Condor Pata,419,-17.7178646,-64.935071,Cochabamba,Bolivia,
Santiago de Huayllamarca,419,-17.8364406,-67.9416861,Oruro,Bolivia,
Rancho Ranchero Aycama,418,-19.1065306,-65.9825528,Potosí,Bolivia,
Tapuata,418,-19.5901868,-63.2213688,Santa Cruz,Bolivia,
Tambo Quemado,418,-18.277145,-69.0024619,Oruro,Bolivia,
Janko Suni,417,-16.795439,-67.8705923,La Paz,Bolivia,
Cantuyo Collantaca,417,-16.4835854,-68.3955709,La Paz,Bolivia,
Palcoma,417,-16.4442322,-68.0356774,La Paz,Bolivia,
Venta Y Media,417,-18.2960438,-66.8572403,Oruro,Bolivia,
Charapaxi,416,-16.839478,-67.1810399,La Paz,Bolivia,
Jalsuri,416,-16.7592318,-68.2431424,La Paz,Bolivia,
Cutusuma,416,-16.4436156,-67.5079648,La Paz,Bolivia,
Centro Tocoroni,416,-16.3015622,-67.4252059,La Paz,Bolivia,
Apana,416,-15.9709923,-67.8518043,La Paz,Bolivia,
Tasapampa,416,-19.3093027,-65.2591909,Chuquisaca,Bolivia,
Thiyumayu,416,-19.5643691,-64.1022257,Chuquisaca,Bolivia,
San Diego Norte,416,-21.4038483,-64.2016544,Tarija,Bolivia,
Caquingora,415,-17.2462024,-68.4947133,La Paz,Bolivia,
Calata Grande,415,-16.2016911,-68.9182777,La Paz,Bolivia,
Cota Cota Alta,415,-16.164221,-68.6288459,La Paz,Bolivia,
Sorojchi,415,-18.9662483,-65.5716726,Potosí,Bolivia,
Villa Cruz,415,-16.6236748,-61.0013003,Santa Cruz,Bolivia,
Katari Pampa,415,-19.7913219,-64.4742392,Chuquisaca,Bolivia,
Quiripujo,414,-16.4483221,-68.6483271,La Paz,Bolivia,
Condoriri,414,-16.2435884,-68.2907951,La Paz,Bolivia,
Sindicato 23 de Marzo Ichoa (Central Bulo Bulo),414,-17.2295934,-64.4009421,Cochabamba,Bolivia,
Pampoyo,414,-18.779208,-66.3402707,Potosí,Bolivia,
Millares,414,-19.4278991,-65.1803503,Potosí,Bolivia,
Vinto K,414,-20.7030657,-67.0438442,Potosí,Bolivia,
San Lorenzo,414,-17.0314985,-62.5047519,Santa Cruz,Bolivia,
Cruce Piraymiri,414,-20.0183476,-63.9836414,Chuquisaca,Bolivia,
Pichari,413,-16.0375361,-67.1698513,La Paz,Bolivia,
Villa Puni,413,-15.6680076,-69.1689892,La Paz,Bolivia,
Tipapampa,413,-18.3338042,-65.2284853,Cochabamba,Bolivia,
Nueva Esperanza,413,-16.877181,-65.2283515,Cochabamba,Bolivia,
Alto Laura Putuni,412,-17.2081367,-68.3341266,La Paz,Bolivia,
Collpa Huancarani,412,-17.1861078,-67.9512759,La Paz,Bolivia,
Qhunqhu Melluni,412,-16.7905134,-68.6847629,La Paz,Bolivia,
Asunta Quillviri,412,-16.7277328,-68.1179318,La Paz,Bolivia,
Akjerana,412,-16.090704,-68.7359413,La Paz,Bolivia,
Ockoruro,412,-19.8762111,-65.6712139,Potosí,Bolivia,
Sepulturas,412,-19.8637921,-65.5995025,Potosí,Bolivia,
Villa Rosario,412,-16.9395899,-63.4268749,Santa Cruz,Bolivia,
Capira,412,-20.3891763,-64.6084573,Chuquisaca,Bolivia,
Sayaquira,411,-17.0906357,-67.2488986,La Paz,Bolivia,
Achachicala,411,-16.4413308,-68.7013912,La Paz,Bolivia,
Esmeralda,411,-17.2256672,-64.6860037,Cochabamba,Bolivia,
Moqo Cutani,411,-18.6106768,-65.5583877,Potosí,Bolivia,
Tecoya Alta,411,-19.4975825,-65.437197,Potosí,Bolivia,
Cinteño Tambo,411,-20.2218731,-65.0202399,Chuquisaca,Bolivia,
Ayparavi,411,-19.0328614,-67.9144264,Oruro,Bolivia,
Jasiaquiri,411,-13.7233899,-63.7380677,Beni,Bolivia,
Laura Lloko Lloko,410,-16.9126172,-68.5872327,La Paz,Bolivia,
Santa Barbara,410,-16.2366314,-67.6725281,La Paz,Bolivia,
Lacaya,410,-15.930807,-68.883298,La Paz,Bolivia,
Andino,410,-17.1148301,-64.5573963,Cochabamba,Bolivia,
Bella Vista,410,-19.5325778,-67.0606361,Potosí,Bolivia,
Cuchu Ingenio,410,-19.8781944,-65.6866444,Potosí,Bolivia,
Purqui,410,-19.1509889,-65.7992889,Potosí,Bolivia,
San Silvestre,410,-18.9144954,-63.4047532,Santa Cruz,Bolivia,
San Salvador,410,-11.3485625,-66.9448719,Pando,Bolivia,
Maca Maca,409,-15.9299419,-68.7944983,La Paz,Bolivia,
Taboada,409,-17.98533,-65.307957,Cochabamba,Bolivia,
Tucma Baja,409,-17.9095107,-65.3105076,Cochabamba,Bolivia,
10 de Agosto,409,-16.6015711,-65.5965769,Cochabamba,Bolivia,
Irupata,409,-18.4075045,-66.3995387,Potosí,Bolivia,
San Juan,409,-17.987261,-63.3226676,Santa Cruz,Bolivia,
Pampas Punta,409,-19.4151645,-64.4609544,Chuquisaca,Bolivia,
Erquis Sur,409,-21.4812306,-64.7910288,Tarija,Bolivia,
Pallina Laja,408,-16.5964083,-68.3470922,La Paz,Bolivia,
Sauce Mayu Centro,408,-18.7872944,-65.5512,Potosí,Bolivia,
Yanahigua,408,-17.2486081,-62.3459983,Santa Cruz,Bolivia,
Chorcoya Mendez,408,-21.5697125,-65.0139136,Tarija,Bolivia,
Kallutaca,407,-16.5254377,-68.3056534,La Paz,Bolivia,
Palestina,407,-16.1602988,-67.1477069,La Paz,Bolivia,
Toke Ajllata,407,-16.0236044,-68.8177301,La Paz,Bolivia,
Sub Yana Rumi,407,-17.7150694,-65.7684361,Cochabamba,Bolivia,
Totorani,407,-17.1282034,-66.6436282,Cochabamba,Bolivia,
Santa Ana,407,-17.0926416,-64.8521095,Cochabamba,Bolivia,
Senda Bayer,407,-16.8769719,-65.3849193,Cochabamba,Bolivia,
Quirve,407,-20.4553702,-65.6731898,Potosí,Bolivia,
Warnes,407,-10.9276455,-65.9695982,Beni,Bolivia,
Ñaurenda,407,-21.1363094,-64.0602727,Tarija,Bolivia,
San Juan de Huancollo,406,-16.587718,-68.9550502,La Paz,Bolivia,
Paxiamaya,406,-16.41503,-68.3941388,La Paz,Bolivia,
Santiago de Pacharia,406,-16.1203144,-68.6890845,La Paz,Bolivia,
Mayu Tambo,406,-19.5533733,-65.463325,Potosí,Bolivia,
Turqui,406,-19.4077578,-65.9787584,Potosí,Bolivia,
Aguaraigua,406,-19.4023907,-62.5384075,Santa Cruz,Bolivia,
Molle Molle,406,-20.1169454,-64.5517415,Chuquisaca,Bolivia,
Chala Marca,406,-21.909827,-64.676182,Tarija,Bolivia,
Septapas,406,-21.2414094,-65.2041871,Tarija,Bolivia,
Cajcachi,405,-15.59728,-69.076397,La Paz,Bolivia,
Conda Baja,405,-17.7228358,-65.3836639,Cochabamba,Bolivia,
Cañada Hornillos,405,-17.685732,-65.1409444,Cochabamba,Bolivia,
Padresama,405,-17.0245041,-65.4852137,Cochabamba,Bolivia,
Pacaja Baja,405,-19.5995923,-65.5424896,Potosí,Bolivia,
Colavi Baja,405,-19.3197847,-65.5504154,Potosí,Bolivia,
Salinas de Lomerio,405,-16.9825525,-61.8569165,Santa Cruz,Bolivia,
Villa Esperanza,404,-16.0566825,-67.1536421,La Paz,Bolivia,
Retiro Fonbera,404,-19.5890131,-65.2831823,Potosí,Bolivia,
San Marcos,404,-21.9009794,-65.4242134,Potosí,Bolivia,
Pugio Pampa,404,-19.1271549,-65.7066512,Potosí,Bolivia,
Loman,404,-18.7770521,-64.824617,Chuquisaca,Bolivia,
Pampa Grande,404,-22.0367299,-64.4429049,Tarija,Bolivia,
Anquioma Alta,403,-16.9920688,-67.6570302,La Paz,Bolivia,
San Bartolome,403,-16.2170159,-67.1630333,La Paz,Bolivia,
Corata Sotaza,403,-17.8586302,-66.3359581,Cochabamba,Bolivia,
Israel,403,-17.230947,-64.9313657,Cochabamba,Bolivia,
Mojo Poco,403,-19.4469449,-65.339293,Potosí,Bolivia,
Ñuqui,403,-19.9737982,-65.3152877,Potosí,Bolivia,
Manazaya,403,-19.0183411,-68.0425778,Oruro,Bolivia,
Cusijata,402,-16.1525458,-69.0691984,La Paz,Bolivia,
Sanipaya,402,-17.0337346,-66.9445246,Cochabamba,Bolivia,
Villa San Julian,402,-16.6957539,-65.6336268,Cochabamba,Bolivia,
Huancarani Centro,402,-20.653649,-64.9391156,Chuquisaca,Bolivia,
Tarabuquillo,402,-19.351315,-64.477381,Chuquisaca,Bolivia,
Caluyo,401,-16.6039598,-68.6203016,La Paz,Bolivia,
Cocapata,401,-16.7998955,-66.6696001,Cochabamba,Bolivia,
Candelaria de Viluyo,401,-19.6978425,-67.1885756,Potosí,Bolivia,
Pojo Pata,401,-19.19631,-65.7378949,Potosí,Bolivia,
Ibicuati,401,-20.3708833,-63.4130664,Santa Cruz,Bolivia,
Rancho Ginebra,401,-12.915662,-65.4288671,Beni,Bolivia,
German Busch,400,-17.2551846,-67.3054336,La Paz,Bolivia,
Sararia,400,-15.3979185,-67.5127221,La Paz,Bolivia,
Puyo Puyo,400,-15.0028857,-69.1995306,La Paz,Bolivia,
Los Altos,400,-14.5692112,-68.4471791,La Paz,Bolivia,
Tarowaque,400,-18.8610645,-65.819409,Potosí,Bolivia,
Seocochi,400,-19.9177213,-64.876829,Potosí,Bolivia,
Ocuri,400,-20.2176105,-65.0434145,Chuquisaca,Bolivia,
Canchasmayo,400,-21.8982665,-64.892872,Tarija,Bolivia,
Yuticancha,400,-21.9154898,-65.064801,Tarija,Bolivia,
Chama Arriba,399,-16.7951587,-68.5797774,La Paz,Bolivia,
Arapa,399,-15.8055702,-68.6763338,La Paz,Bolivia,
San Pedro de Opoco,399,-19.7443255,-66.7075295,Potosí,Bolivia,
Mojotorillo,399,-19.3713745,-64.3262849,Chuquisaca,Bolivia,
El Tunal,399,-21.2547175,-64.2380067,Tarija,Bolivia,
Valle Alto,398,-16.7184916,-65.7059269,Cochabamba,Bolivia,
Vila Vila,398,-21.0736602,-67.096764,Potosí,Bolivia,
Las Minas Don Mario,398,-17.7666394,-59.9008173,Santa Cruz,Bolivia,
La Poza,398,-18.8498693,-64.5849236,Chuquisaca,Bolivia,
Monte Mendez,398,-21.4289198,-64.7294878,Tarija,Bolivia,
Tacobamba,397,-16.8950226,-67.9352969,La Paz,Bolivia,
Apilla Centro,397,-17.1709638,-66.1060204,Cochabamba,Bolivia,
Camali,397,-19.5004568,-65.0051929,Potosí,Bolivia,
Chapi Mayu,397,-19.877461,-64.1478925,Chuquisaca,Bolivia,
Valle Nuevo,397,-19.9332163,-63.9880053,Chuquisaca,Bolivia,
Huayabal,396,-16.1777607,-67.183903,La Paz,Bolivia,
Ambana,396,-15.5603504,-68.9904553,La Paz,Bolivia,
Pedro Domingo Murillo,396,-16.841291,-65.365721,Cochabamba,Bolivia,
Villa Victoria,396,-18.0165211,-63.0304334,Santa Cruz,Bolivia,
Tambo Khasa,396,-20.330071,-64.7462703,Chuquisaca,Bolivia,
Araca,395,-17.0867104,-67.9437998,La Paz,Bolivia,
Pampajasi,395,-15.4737209,-69.1511834,La Paz,Bolivia,
Ubia,395,-14.7451022,-68.3514424,La Paz,Bolivia,
Ucuchi,395,-17.6340274,-66.2653678,Cochabamba,Bolivia,
Kiri Kiri,395,-17.2521806,-66.6001822,Cochabamba,Bolivia,
Cazon,395,-20.9182703,-65.6709287,Potosí,Bolivia,
San Miguelito,395,-15.9948138,-61.4218971,Santa Cruz,Bolivia,
Abra Ckasa,395,-19.973621,-64.570601,Chuquisaca,Bolivia,
Mariquilla,395,-18.4380101,-65.567837,Chuquisaca,Bolivia,
San Javier,395,-14.600098,-64.8816175,Beni,Bolivia,
San Vicente de Collagua,394,-16.724413,-68.4353044,La Paz,Bolivia,
Taypi Jankho Uma,394,-15.5420525,-69.1029171,La Paz,Bolivia,
F Tropical,394,-17.0091542,-65.2943498,Cochabamba,Bolivia,
Pujyuni,394,-20.1743405,-64.5504177,Chuquisaca,Bolivia,
Ananea,393,-15.5342645,-68.6506645,La Paz,Bolivia,
Llachisquia,393,-15.4907322,-68.8075975,La Paz,Bolivia,
Rayo Pampa,393,-17.5461161,-66.1021525,Cochabamba,Bolivia,
El Cercado,393,-17.3303666,-63.7242136,Santa Cruz,Bolivia,
Quila Quila,393,-19.120879,-65.461156,Chuquisaca,Bolivia,
San Antonio de Nor Kala,393,-18.4229653,-67.9647294,Oruro,Bolivia,
Untavi,393,-18.6563142,-67.3548567,Oruro,Bolivia,
Lanza Mohoza,392,-17.3610948,-66.9458958,La Paz,Bolivia,
Hornuni,392,-17.3488787,-67.4052444,La Paz,Bolivia,
Cuyacachi,392,-18.7040306,-66.3759667,Potosí,Bolivia,
Kopere Brecha,392,-19.6509822,-62.6250945,Santa Cruz,Bolivia,
19 de Agosto,392,-16.6799821,-63.2231629,Santa Cruz,Bolivia,
Nuevo Amanecer,392,-17.0259643,-62.9345805,Santa Cruz,Bolivia,
Tipampa,391,-16.0250766,-68.6721351,La Paz,Bolivia,
Cocapata,391,-17.5811833,-65.3110068,Cochabamba,Bolivia,
Chiutaluyo,391,-19.626826,-65.4817904,Potosí,Bolivia,
Thuru Cancha,391,-19.3218782,-64.4917537,Chuquisaca,Bolivia,
Chapicollo,390,-17.7531509,-67.9468984,La Paz,Bolivia,
Chanca,390,-16.7622908,-67.98271,La Paz,Bolivia,
Cebollullo,390,-16.703942,-67.8691692,La Paz,Bolivia,
Chajana,390,-15.4708883,-69.1194054,La Paz,Bolivia,
Vilaque Grande,390,-15.3671992,-68.1735037,La Paz,Bolivia,
Altamachi,390,-16.9306857,-66.3795376,Cochabamba,Bolivia,
Cala Cala,390,-19.7410438,-65.5101001,Potosí,Bolivia,
Capactala,390,-19.9578093,-64.5694253,Chuquisaca,Bolivia,
Chunchuli Alto,390,-20.6871039,-64.8575647,Chuquisaca,Bolivia,
Saladillo,390,-21.6805791,-63.7241961,Tarija,Bolivia,
Erquis Norte,390,-21.4674837,-64.7945607,Tarija,Bolivia,
Tomata,389,-17.2193895,-68.2052308,La Paz,Bolivia,
Pan de Azucar,389,-16.7370428,-68.2474093,La Paz,Bolivia,
Achuta Grande,389,-16.539138,-68.7168994,La Paz,Bolivia,
Tipa Tipa,389,-18.1002542,-65.2685027,Cochabamba,Bolivia,
Japo Kasa,389,-17.6969845,-66.7643435,Cochabamba,Bolivia,
Primer Toncoli,389,-17.3153458,-65.882704,Cochabamba,Bolivia,
Itapaqui,389,-17.6931781,-63.0167525,Santa Cruz,Bolivia,
San Pedro del Zapallar,389,-19.8089734,-63.9393201,Chuquisaca,Bolivia,
Huañumilla,389,-19.948274,-64.7470518,Chuquisaca,Bolivia,
San Blas,389,-19.6333715,-64.3910196,Chuquisaca,Bolivia,
Turculi,388,-16.6639054,-67.1560345,La Paz,Bolivia,
Cocani,388,-16.0302196,-68.8016029,La Paz,Bolivia,
Estancias Dispersas,388,-14.1686915,-63.8086585,Beni,Bolivia,
Jankho Marca,387,-17.666122,-67.8670593,La Paz,Bolivia,
Santari,387,-17.3178492,-67.5486385,La Paz,Bolivia,
Llujo,387,-16.6688657,-67.8734339,La Paz,Bolivia,
Ayata Ajllata,387,-16.0186978,-68.7977764,La Paz,Bolivia,
Camata,387,-15.2404508,-68.7478376,La Paz,Bolivia,
Monte Punco,387,-17.6674525,-65.1101218,Cochabamba,Bolivia,
Playa Ancha,387,-17.6487148,-66.2413135,Cochabamba,Bolivia,
Morifalla,387,-18.7309028,-65.7708948,Potosí,Bolivia,
Tarapaya,387,-19.4756895,-65.7966207,Potosí,Bolivia,
Nuevo Horizonte,387,-17.3135167,-64.1532116,Santa Cruz,Bolivia,
Villa Flores,387,-19.3033401,-64.5521958,Chuquisaca,Bolivia,
Huacaya,387,-20.7442525,-63.664656,Chuquisaca,Bolivia,
Cala Cala,387,-18.0178287,-66.9262233,Oruro,Bolivia,
Sora Sora,387,-17.9348776,-68.1055217,Oruro,Bolivia,
Soberania Bella Vista,387,-11.9160925,-68.9327878,Pando,Bolivia,
Ingavi,386,-10.953975,-66.8293,Pando,Bolivia,
Micaya,385,-16.9474587,-68.2222147,La Paz,Bolivia,
Cotapata,385,-15.9951698,-67.1736052,La Paz,Bolivia,
Chaquimayu,385,-18.265848,-65.2816943,Cochabamba,Bolivia,
Chutawa Alta,385,-19.6445861,-65.5646444,Potosí,Bolivia,
25 de Mayo,385,-18.0115461,-62.6878895,Santa Cruz,Bolivia,
Santa Rosa,385,-20.6969816,-64.8242601,Chuquisaca,Bolivia,
Monte Sandoval,385,-21.1689881,-65.2132795,Chuquisaca,Bolivia,
Cabra Cancha,385,-19.1179108,-64.7105155,Chuquisaca,Bolivia,
Asuncion de Laca Laca,385,-18.0128098,-67.9414599,Oruro,Bolivia,
Villa Puchuni,384,-17.273578,-67.3351942,La Paz,Bolivia,
Chojña Kala,384,-15.9531516,-68.6376963,La Paz,Bolivia,
Sotalaya Centro,384,-15.9259742,-68.8337926,La Paz,Bolivia,
Chimate,384,-15.4012263,-68.1580382,La Paz,Bolivia,
Villa Florida,384,-16.7947934,-65.3088241,Cochabamba,Bolivia,
Chutamua Baja Yo,384,-19.6340134,-65.5312355,Potosí,Bolivia,
Merkaymaya,384,-18.4956593,-66.5347933,Potosí,Bolivia,
Chiutara,384,-19.5023389,-65.7036333,Potosí,Bolivia,
Las Pavas,384,-16.6718321,-63.8664108,Santa Cruz,Bolivia,
El Salto,384,-19.8555783,-64.4883119,Chuquisaca,Bolivia,
Maragua,384,-19.052769,-65.43494,Chuquisaca,Bolivia,
Yanari,383,-16.600013,-68.9365474,La Paz,Bolivia,
Pararani,383,-16.3342383,-67.6213423,La Paz,Bolivia,
Tarisquia,383,-15.5156946,-68.8042625,La Paz,Bolivia,
Toquillo,383,-17.6371246,-65.9426299,Cochabamba,Bolivia,
Canelas,383,-17.4911928,-66.087313,Cochabamba,Bolivia,
Piraicito,383,-18.520427,-63.4238466,Santa Cruz,Bolivia,
Chijmuri,383,-18.8105178,-65.3983227,Chuquisaca,Bolivia,
Pongo B-2 (Civil),382,-16.998357,-67.2551481,La Paz,Bolivia,
Nazacara,382,-16.938075,-68.7642684,La Paz,Bolivia,
Cosmini,382,-16.9003963,-68.1799396,La Paz,Bolivia,
Caleria,382,-16.5161045,-68.5652638,La Paz,Bolivia,
Titicachi,382,-15.5024719,-68.826375,La Paz,Bolivia,
Humanata,382,-15.4688268,-69.1300253,La Paz,Bolivia,
Laimiña,382,-17.6512183,-65.3679891,Cochabamba,Bolivia,
Tutimayu,382,-17.4186888,-65.95554,Cochabamba,Bolivia,
Sombrerito,382,-17.8881875,-63.3682158,Santa Cruz,Bolivia,
El Centro,382,-20.868869,-64.9115228,Chuquisaca,Bolivia,
Mandinga,382,-19.2569424,-64.6912382,Chuquisaca,Bolivia,
San Miguel,382,-17.9561983,-67.7489433,Oruro,Bolivia,
Cañon Oculto,382,-21.9779673,-63.6134818,Tarija,Bolivia,
Taruca Marca,381,-17.5283259,-67.5369567,La Paz,Bolivia,
San Pedro de Tana,381,-16.6788749,-68.942065,La Paz,Bolivia,
Ticuyo,381,-16.5435971,-68.314058,La Paz,Bolivia,
Corahuisa,381,-18.5560741,-66.1648186,Potosí,Bolivia,
La Jara,381,-17.8314853,-64.6195859,Santa Cruz,Bolivia,
San Pablo,381,-16.8013156,-62.825245,Santa Cruz,Bolivia,
San Miguel de Marcavi,381,-19.8802225,-64.6159967,Chuquisaca,Bolivia,
Khuri,381,-19.2413281,-64.573758,Chuquisaca,Bolivia,
Coilolo,381,-19.1552557,-64.6783399,Chuquisaca,Bolivia,
Challavito,381,-18.0291093,-67.5974766,Oruro,Bolivia,
Achiri,380,-17.2128769,-69.002397,La Paz,Bolivia,
Sequena,380,-16.1176771,-68.8680022,La Paz,Bolivia,
Moscovia,380,-15.6750957,-67.5724905,La Paz,Bolivia,
Yucka,380,-15.6350776,-69.1353937,La Paz,Bolivia,
Litoral,380,-16.8077952,-65.3560592,Cochabamba,Bolivia,
Molle Molle,380,-18.984547,-65.5623469,Potosí,Bolivia,
Palmira de Lomerio,380,-16.7525648,-61.9337277,Santa Cruz,Bolivia,
Santisima Trinidad,380,-15.7587532,-65.4975892,Beni,Bolivia,
Agua Blanca,379,-14.8216382,-69.1087296,La Paz,Bolivia,
Chaqueli,379,-17.64386,-65.3668048,Cochabamba,Bolivia,
La Guinda,379,-17.3218476,-65.8784595,Cochabamba,Bolivia,
Suquicha,379,-19.8278274,-65.2890662,Potosí,Bolivia,
Villa Alba,379,-17.7016983,-62.8834347,Santa Cruz,Bolivia,
Santiago del Valle,379,-18.2224054,-63.9191837,Santa Cruz,Bolivia,
Pulqui Avaroa,379,-19.2410294,-65.1286589,Chuquisaca,Bolivia,
Cosincho,379,-15.3600919,-66.8270061,Beni,Bolivia,
Quiabaya,378,-15.6356986,-68.7038387,La Paz,Bolivia,
Yani,378,-15.6334591,-68.5386594,La Paz,Bolivia,
Sankayani Alto,378,-17.432804,-65.6433621,Cochabamba,Bolivia,
Pancochi,378,-20.1721278,-65.6773889,Potosí,Bolivia,
Villa Concepcion,378,-20.963246,-65.5704853,Potosí,Bolivia,
Chalviri -Sub Chalviri,378,-19.3362315,-65.629511,Potosí,Bolivia,
Cosorio,378,-17.6707659,-63.0103057,Santa Cruz,Bolivia,
Porvenir,378,-20.6957323,-65.2243157,Chuquisaca,Bolivia,
Aramasi,378,-18.7863548,-64.8551363,Chuquisaca,Bolivia,
Carmen Alto,378,-11.7105398,-66.362375,Beni,Bolivia,
Quirihuati,377,-15.8831256,-68.9755036,La Paz,Bolivia,
2 de Marzo,377,-17.2183503,-64.9212352,Cochabamba,Bolivia,
Tauro,377,-20.0817392,-66.0459555,Potosí,Bolivia,
