name,population,latitude,longitude,state,country,percentageOfSessions
Tuz,1371,42.15221,75.50114,Naryn,Kyrgyzstan,
Ak-Suu,1369,41.460086,72.104033,Žalal-Abad,Kyrgyzstan,
Kažar,1364,41.358421,71.576392,Žalal-Abad,Kyrgyzstan,
Šak-Šak,1360,39.93104,71.34515,Batken,Kyrgyzstan,
Arkyt,1360,41.793254,71.961069,Žalal-Abad,Kyrgyzstan,
Podgornoe,1358,42.3813566,78.0452839,Ycyk-Kôl,Kyrgyzstan,
Kyzart,1357,42.00059,74.970242,Naryn,Kyrgyzstan,
Taân,1355,39.9024902,71.1056426,Batken,Kyrgyzstan,
Karake,1351,40.248797,72.655432,Oš,Kyrgyzstan,
Ček,1347,40.840056,72.952885,Žalal-Abad,Kyrgyzstan,
Kara-Dôbô,1347,42.78497,75.44599,Čùj,Kyrgyzstan,
Ôtôgôn,1345,42.70286,75.14518,Čùj,Kyrgyzstan,
Kabak,1344,42.49064,78.15648,Ycyk-Kôl,Kyrgyzstan,
Sajlyk,1344,42.808333,75.379444,Čùj,Kyrgyzstan,
Temir-Koruk,1343,40.232132,72.585436,Oš,Kyrgyzstan,
Bajyš,1342,40.245943,72.744454,Oš,Kyrgyzstan,
Toktogul,1341,42.6428,78.86,Ycyk-Kôl,Kyrgyzstan,
Čat-Bazar,1336,42.487482,72.565182,Talas,Kyrgyzstan,
Tômônkù Serafimovka,1336,42.76418,74.85211,Čùj,Kyrgyzstan,
Terek,1334,41.229415,74.995831,Naryn,Kyrgyzstan,
Taš-Mojnok,1333,42.7392,74.65553,Čùj,Kyrgyzstan,
Žajylgan,1332,42.759351,71.624947,Talas,Kyrgyzstan,
Bel,1329,39.95218,71.22783,Batken,Kyrgyzstan,
Tôrt-Kôl,1325,43.03138,74.35959,Čùj,Kyrgyzstan,
Apkan,1324,40.0856582,71.0978822,Batken,Kyrgyzstan,
Kaška-Baš,1319,42.811667,74.505556,Čùj,Kyrgyzstan,
Kôk-Dôbô,1318,42.764028,71.444925,Talas,Kyrgyzstan,
Stepnoe,1318,42.93858,74.50739,Čùj,Kyrgyzstan,
Žer-Kazar,1318,42.9432,74.72699,Čùj,Kyrgyzstan,
Min̦-Ôrùk,1312,40.882168,73.037828,Žalal-Abad,Kyrgyzstan,
Sary-Oj,1309,42.607,76.9484,Ycyk-Kôl,Kyrgyzstan,
Bak,1303,40.23756,71.92695,Batken,Kyrgyzstan,
Ak-Tal,1297,41.413328,75.056003,Naryn,Kyrgyzstan,
Čertak-Taš,1294,40.993008,72.625508,Žalal-Abad,Kyrgyzstan,
Kara-Tokoj,1293,40.0061452,71.1049445,Batken,Kyrgyzstan,
Tegene,1292,41.51917,72.19667,Žalal-Abad,Kyrgyzstan,
Sary-Bulak,1292,42.67953,73.84838,Čùj,Kyrgyzstan,
Ak-Žar,1290,41.615289,73.362748,Žalal-Abad,Kyrgyzstan,
Tôlôk,1290,43.10875,74.07993,Čùj,Kyrgyzstan,
Žen̦iš,1289,41.022042,72.257287,Žalal-Abad,Kyrgyzstan,
Kùn̦gôj-Hasana,1289,40.28843,72.534312,Oš,Kyrgyzstan,
Žan̦y-Ajyl,1286,40.878117,73.049716,Žalal-Abad,Kyrgyzstan,
Ak-Terek,1285,40.86305,73.674619,Oš,Kyrgyzstan,
Kožomkul,1285,42.12777,74.08253,Čùj,Kyrgyzstan,
Kirov,1282,40.655559,73.298933,Oš,Kyrgyzstan,
Kyzyl-Kapčygaj,1281,41.615009,71.79458,Žalal-Abad,Kyrgyzstan,
Žalgyz-Terek,1279,41.4649,75.7812,Naryn,Kyrgyzstan,
Oktâbrʹ,1279,42.94,73.55944,Čùj,Kyrgyzstan,
Mèènetkeč,1279,42.779444,75.298889,Čùj,Kyrgyzstan,
Bogatyrovka,1276,42.52544,78.15005,Ycyk-Kôl,Kyrgyzstan,
Terek,1276,40.364073,74.222444,Oš,Kyrgyzstan,
Taš-Kyâ,1275,40.1427689,71.7239141,Batken,Kyrgyzstan,
Tùrk-Maala,1268,40.840056,73.031502,Žalal-Abad,Kyrgyzstan,
Karrak,1267,40.497766,72.469681,Oš,Kyrgyzstan,
Ak-Kočkor,1266,42.42381,78.19922,Ycyk-Kôl,Kyrgyzstan,
Ičke-Suu,1265,42.697778,74.801944,Čùj,Kyrgyzstan,
Tabylgyty,1263,41.43086,74.05724,Žalal-Abad,Kyrgyzstan,
Žan̦y-Šaar,1262,41.153776,71.439643,Žalal-Abad,Kyrgyzstan,
Telʹman,1260,41.0206722,73.0278249,Žalal-Abad,Kyrgyzstan,
Žan̦y-Turmuš,1259,40.335316,73.576317,Oš,Kyrgyzstan,
Alkym,1257,42.46403,78.26617,Ycyk-Kôl,Kyrgyzstan,
Dostuk,1253,41.136332,72.153716,Žalal-Abad,Kyrgyzstan,
Ak-Žar,1253,42.592963,71.27909,Talas,Kyrgyzstan,
Aûu,1252,40.90963,73.462839,Oš,Kyrgyzstan,
Kyzyl-Alaj,1246,39.862593,73.279458,Oš,Kyrgyzstan,
Žylgyn,1241,41.749165,71.975893,Žalal-Abad,Kyrgyzstan,
Baetov,1241,42.622,76.97553,Ycyk-Kôl,Kyrgyzstan,
Ormoš,1236,39.94024,71.25807,Batken,Kyrgyzstan,
Torgoj-Bulak,1234,40.53114,72.93119,Oš,Kyrgyzstan,
Isfajram,1233,40.25372,71.96773,Batken,Kyrgyzstan,
Ak-Kyâ,1232,40.0242323,71.7708116,Batken,Kyrgyzstan,
Boz-Učuk,1229,42.56497,78.75772,Ycyk-Kôl,Kyrgyzstan,
Kamandar,1228,41.0148933,73.0390823,Žalal-Abad,Kyrgyzstan,
Sejitkazy,1228,41.121236,72.788801,Žalal-Abad,Kyrgyzstan,
Aral,1228,42.8564,75.20489,Čùj,Kyrgyzstan,
Ortok,1227,42.199993,75.361629,Naryn,Kyrgyzstan,
Dolon,1226,42.69896,78.48392,Ycyk-Kôl,Kyrgyzstan,
Čon̦-Toguz-Baj,1226,42.71927,78.62382,Ycyk-Kôl,Kyrgyzstan,
Konduk,1225,40.462857,74.126839,Oš,Kyrgyzstan,
Zarečnoe,1222,42.75647,74.57571,Čùj,Kyrgyzstan,
Otuz-Uul,1220,42.54522,78.47379,Ycyk-Kôl,Kyrgyzstan,
Čùj,1220,43.12254,74.53074,Čùj,Kyrgyzstan,
Olagyš,1219,40.17083,72.09342,Batken,Kyrgyzstan,
Koš-Dôbô,1218,40.242087,72.292347,Oš,Kyrgyzstan,
Kyz-Kôl,1216,41.123773,73.092489,Žalal-Abad,Kyrgyzstan,
Telʹman,1216,42.72618,75.06901,Čùj,Kyrgyzstan,
Doskana,1215,40.970527,73.036212,Žalal-Abad,Kyrgyzstan,
It-Agar,1214,41.6301625,71.867858,Žalal-Abad,Kyrgyzstan,
Bùrgôndù OPH,1213,40.31598,71.26299,Batken,Kyrgyzstan,
Kiči-Ôrùktù,1212,42.74424,77.98439,Ycyk-Kôl,Kyrgyzstan,
Birinči Maj,1211,41.173839,76.045962,Naryn,Kyrgyzstan,
Lakol,1209,41.934213,76.146999,Naryn,Kyrgyzstan,
Yntymak,1208,40.25953,71.64405,Batken,Kyrgyzstan,
Kon̦orčok,1208,41.246923,74.600338,Naryn,Kyrgyzstan,
Nura,1205,39.644225,73.868749,Oš,Kyrgyzstan,
Kyzyl-Kyrgyzstan,1204,40.9979405,73.0147766,Žalal-Abad,Kyrgyzstan,
Sur,1201,39.95139,71.26106,Batken,Kyrgyzstan,
Tôôlôs,1200,40.883002,73.067119,Žalal-Abad,Kyrgyzstan,
Kyzyl-Bajrak,1198,40.880854,73.737364,Oš,Kyrgyzstan,
Osmon,1197,40.58968,72.97805,Oš,Kyrgyzstan,
Taštak,1193,40.872631,73.042854,Žalal-Abad,Kyrgyzstan,
Èšme,1191,40.57308,73.03038,Oš,Kyrgyzstan,
Žan̦y-Korgon,1189,39.92579,71.31178,Batken,Kyrgyzstan,
Ôzgôrùš,1189,39.75997,70.0566,Batken,Kyrgyzstan,
Žan̦y-Aryk,1186,41.987868,74.952651,Naryn,Kyrgyzstan,
Kyzyl-Ordo,1186,40.54329,73.04932,Oš,Kyrgyzstan,
Mirnyj,1186,43.11571,74.24209,Čùj,Kyrgyzstan,
Žan̦y-Žol,1186,42.788333,75.260556,Čùj,Kyrgyzstan,
Sovet,1183,42.70578,75.2327,Čùj,Kyrgyzstan,
Čan̦get-Saj,1178,40.883002,72.997875,Žalal-Abad,Kyrgyzstan,
Tynčtyk,1177,40.70277,72.95534,Oš,Kyrgyzstan,
Birlik,1173,42.73983,78.43517,Ycyk-Kôl,Kyrgyzstan,
Osoviahim,1172,42.2140258,75.461145,Naryn,Kyrgyzstan,
Bel-Terek,1171,41.2897,72.9664,Žalal-Abad,Kyrgyzstan,
Zapadnoe,1170,43.10266,74.33448,Čùj,Kyrgyzstan,
Toguz-Bulak,1167,39.84604,69.72662,Batken,Kyrgyzstan,
Sovet-Saj,1167,41.202983,71.432956,Žalal-Abad,Kyrgyzstan,
Žyldyz,1166,42.651,78.44049,Ycyk-Kôl,Kyrgyzstan,
Ala-Baš,1165,42.115,76.482,Ycyk-Kôl,Kyrgyzstan,
Munduz,1162,41.444896,71.929854,Žalal-Abad,Kyrgyzstan,
Ak-Žaj,1160,39.901579,73.419282,Oš,Kyrgyzstan,
Tamaša,1159,40.05852,71.88561,Batken,Kyrgyzstan,
Bulak-Bašy,1156,40.0888622,70.814204,Batken,Kyrgyzstan,
Žèèk,1155,42.87209,74.89307,Čùj,Kyrgyzstan,
Èkinči Kôk-Mojnok,1153,42.48358,75.85754,Ycyk-Kôl,Kyrgyzstan,
Kazan-Kujgan,1152,41.641611,75.8341,Naryn,Kyrgyzstan,
Syrt,1152,40.427093,72.14238,Oš,Kyrgyzstan,
Čuânčy,1150,39.898111,69.920944,Batken,Kyrgyzstan,
Stavropolovka,1149,43.01494,73.85525,Čùj,Kyrgyzstan,
Žakynky Aral,1148,42.89271,74.2717,Čùj,Kyrgyzstan,
Tepke,1147,42.60137,78.41405,Ycyk-Kôl,Kyrgyzstan,
Ilʹič,1143,42.788056,76.003611,Čùj,Kyrgyzstan,
Lesnoe,1143,42.96818,74.4292,Čùj,Kyrgyzstan,
Kara-Žygač,1142,40.491966,73.53236,Oš,Kyrgyzstan,
Kara-Mojnok,1139,42.237,75.234,Naryn,Kyrgyzstan,
Severnoe,1139,43.16011,74.34139,Čùj,Kyrgyzstan,
Sary-Bèè,1138,40.555005,73.888151,Oš,Kyrgyzstan,
Bospiek,1136,41.546844,71.831028,Žalal-Abad,Kyrgyzstan,
Kabyk,1134,39.58892,72.3862,Oš,Kyrgyzstan,
Bekitaj,1134,42.74058,73.88872,Čùj,Kyrgyzstan,
Čeč-Dôbô,1131,42.69541,71.798968,Talas,Kyrgyzstan,
Žošuk,1130,40.20023,71.68968,Batken,Kyrgyzstan,
Žylan-Aryk,1129,41.4329,75.2216,Naryn,Kyrgyzstan,
Kožo,1124,40.2319,71.99467,Batken,Kyrgyzstan,
Mončok-Dôbô,1124,41.265194,71.312832,Žalal-Abad,Kyrgyzstan,
Bujga,1124,40.494538,73.786807,Oš,Kyrgyzstan,
Čarba,1123,41.646183,72.068908,Žalal-Abad,Kyrgyzstan,
Pum,1122,40.07375,72.09899,Batken,Kyrgyzstan,
Ùč-Bulak (Čurbek),1121,39.97667,69.90866,Batken,Kyrgyzstan,
Ak-Terek,1120,40.59394,73.12369,Oš,Kyrgyzstan,
Alga,1120,42.763611,75.315556,Čùj,Kyrgyzstan,
Ak-Turpak,1117,40.2084083,71.0282504,Batken,Kyrgyzstan,
Ak-Kyâ,1108,41.448682,74.845323,Naryn,Kyrgyzstan,
Semiz-Kôl,1108,40.764936,73.539964,Oš,Kyrgyzstan,
Kalmataj,1107,40.600744,73.477319,Oš,Kyrgyzstan,
Kremlʹ,1107,40.55951,73.17753,Oš,Kyrgyzstan,
Maksat,1106,40.13964,69.71414,Batken,Kyrgyzstan,
Katar-Žan̦gak,1106,41.380046,73.060808,Žalal-Abad,Kyrgyzstan,
Kara-Bulak,1106,41.737649,71.020339,Žalal-Abad,Kyrgyzstan,
Kùjôtaš,1104,40.343075,74.267154,Oš,Kyrgyzstan,
Bazar-Turuk,1101,41.975145,74.949785,Naryn,Kyrgyzstan,
Sary-Kamyš,1100,40.611439,73.540258,Oš,Kyrgyzstan,
Birinči Maj,1100,42.801111,74.244167,Čùj,Kyrgyzstan,
Deres-Saj,1098,41.16039,71.95718,Žalal-Abad,Kyrgyzstan,
Kagazdy,1098,41.005635,72.591262,Žalal-Abad,Kyrgyzstan,
Ak-Beket,1095,42.80409,75.6407,Čùj,Kyrgyzstan,
Bôbùj,1093,40.999576,72.502009,Žalal-Abad,Kyrgyzstan,
Govsuvar,1092,39.9618978,70.505976,Batken,Kyrgyzstan,
Karača,1088,41.086567,72.813626,Žalal-Abad,Kyrgyzstan,
Čal-Taš,1086,40.1452327,71.7326497,Batken,Kyrgyzstan,
Žan̦y-Aryk,1086,41.116328,73.11455,Žalal-Abad,Kyrgyzstan,
Oktâbrʹ,1086,40.252304,73.589386,Oš,Kyrgyzstan,
Katar-Žan̦gak,1084,41.23146,72.853876,Žalal-Abad,Kyrgyzstan,
Orlinoe,1084,42.60162,78.55173,Ycyk-Kôl,Kyrgyzstan,
Šibèè,1083,39.46089,71.91903,Oš,Kyrgyzstan,
Čaldybar,1082,41.719361,72.051441,Žalal-Abad,Kyrgyzstan,
Koš-Dôbô,1080,42.86373,74.08879,Čùj,Kyrgyzstan,
Čon̦-Aryk,1079,42.71473,74.01094,Čùj,Kyrgyzstan,
Adyr,1078,40.26141,71.49449,Batken,Kyrgyzstan,
Taš-Žar,1077,41.4271137,71.8964055,Žalal-Abad,Kyrgyzstan,
Kurbu,1075,42.62298,78.3917,Ycyk-Kôl,Kyrgyzstan,
Arašan,1074,42.465068,72.237921,Talas,Kyrgyzstan,
Bejšeke,1074,42.814722,75.815556,Čùj,Kyrgyzstan,
Boz-Bulun̦,1073,42.5792,78.37692,Ycyk-Kôl,Kyrgyzstan,
Kara-Žygač,1072,41.2870277,72.4740286,Žalal-Abad,Kyrgyzstan,
Oj-Bulak,1072,42.74827,78.09116,Ycyk-Kôl,Kyrgyzstan,
Tùjtô,1068,42.49116,72.120723,Talas,Kyrgyzstan,
Tojčubek-Ček,1067,41.013601,72.704248,Žalal-Abad,Kyrgyzstan,
Semet,1066,41.416614,71.885951,Žalal-Abad,Kyrgyzstan,
Sary-Kùn̦gôj,1065,40.508255,73.616354,Oš,Kyrgyzstan,
Kajyn̦dy-Bulak,1064,41.290416,74.948973,Naryn,Kyrgyzstan,
Ak-Kolot,1062,40.62439,73.02146,Oš,Kyrgyzstan,
Bajkaška-Terek,1058,41.659667,71.943685,Žalal-Abad,Kyrgyzstan,
Koš-Bolot,1058,41.183805,71.273535,Žalal-Abad,Kyrgyzstan,
Kožo-Kelen̦,1053,39.96825,72.96536,Oš,Kyrgyzstan,
Žijde,1053,42.723343,71.583221,Talas,Kyrgyzstan,
Kommunizm,1049,40.66167,72.89064,Oš,Kyrgyzstan,
Kajyn̦-Suu,1048,41.769518,71.108203,Žalal-Abad,Kyrgyzstan,
Dôdômôl,1046,41.46449,74.34004,Žalal-Abad,Kyrgyzstan,
Čie,1045,41.36502,71.867276,Žalal-Abad,Kyrgyzstan,
Ùč-Malaj,1045,41.062274,73.217954,Žalal-Abad,Kyrgyzstan,
Kyzyl-Tokoj,1045,41.384854,71.327329,Žalal-Abad,Kyrgyzstan,
Karčabek,1041,40.8289,73.540138,Oš,Kyrgyzstan,
Leshoz,1040,40.25247,71.99029,Batken,Kyrgyzstan,
Ara-Kôl,1039,40.887101,73.770217,Oš,Kyrgyzstan,
Ak-Terek,1038,40.27139,72.98682,Oš,Kyrgyzstan,
Gùlstan,1037,40.981527,73.015468,Žalal-Abad,Kyrgyzstan,
Žan̦y-Ajyl,1035,41.551608,71.688863,Žalal-Abad,Kyrgyzstan,
Sovetskoe,1035,42.65656,78.86947,Ycyk-Kôl,Kyrgyzstan,
Žijde,1031,40.677492,73.389901,Oš,Kyrgyzstan,
Ak-Bulak,1028,39.801528,69.52775,Batken,Kyrgyzstan,
Bordu,1025,42.73012,75.55092,Čùj,Kyrgyzstan,
Syny,1022,41.595158,72.021378,Žalal-Abad,Kyrgyzstan,
Alpordo,1022,40.44463,73.24415,Oš,Kyrgyzstan,
Mončok-Dôbô,1020,40.24262,72.508955,Oš,Kyrgyzstan,
Lenin-Žol,1019,40.340393,73.544974,Oš,Kyrgyzstan,
Kara-Kyštak,1018,40.1191,72.10082,Batken,Kyrgyzstan,
Bukara,1017,42.70614,73.78401,Čùj,Kyrgyzstan,
Kirov,1017,42.76749,74.16166,Čùj,Kyrgyzstan,
Kyzyl-Dyjkan,1016,42.67587,73.97507,Čùj,Kyrgyzstan,
Šamšy,1016,42.698056,75.363056,Čùj,Kyrgyzstan,
Razʺezd,1013,40.27248,72.05868,Batken,Kyrgyzstan,
Korgon,1013,41.902178,73.2528429,Žalal-Abad,Kyrgyzstan,
Ček,1012,40.908635,72.591569,Žalal-Abad,Kyrgyzstan,
Taš-Koroo,1011,40.24685,73.37894,Oš,Kyrgyzstan,
Kara-Sôgôt,1010,40.38387,72.9826,Oš,Kyrgyzstan,
Kajyn̦dy,1009,39.7500407,70.9161849,Batken,Kyrgyzstan,
Frunzenskoe,1009,42.76642,78.18677,Ycyk-Kôl,Kyrgyzstan,
Bolʹševik,1008,41.163304,75.980549,Naryn,Kyrgyzstan,
Kara-Taryk,1001,40.628603,73.314911,Oš,Kyrgyzstan,
Orto-Suu,1001,42.87307,73.94091,Čùj,Kyrgyzstan,
Žyrgalan̦,998,42.60749,79.01338,Ycyk-Kôl,Kyrgyzstan,
Buguču,998,42.212785,75.522434,Naryn,Kyrgyzstan,
Namatbek,996,42.509998,71.871712,Talas,Kyrgyzstan,
Kôl-Tôr,995,42.09064,76.66489,Ycyk-Kôl,Kyrgyzstan,
Kyzyl-Korgon,995,40.406449,72.586098,Oš,Kyrgyzstan,
Kandava,995,40.702317,73.535743,Oš,Kyrgyzstan,
Altyn-Bulak,994,40.724568,73.583236,Oš,Kyrgyzstan,
Koš-Èter,993,40.878555,73.700458,Oš,Kyrgyzstan,
Ak-Bašat,993,42.882,73.91293,Čùj,Kyrgyzstan,
Šapak,992,42.60036,78.67927,Ycyk-Kôl,Kyrgyzstan,
Kara-Ùn̦kùr,991,41.246913,71.380717,Žalal-Abad,Kyrgyzstan,
On-Èki-Mojnok,990,40.302393,72.301,Oš,Kyrgyzstan,
Balbal,990,42.438388,72.292507,Talas,Kyrgyzstan,
Birinči Maj,990,42.15393,73.98543,Čùj,Kyrgyzstan,
Ček,989,40.965916,72.540784,Žalal-Abad,Kyrgyzstan,
Taš-Dôbô,987,40.19037,71.67373,Batken,Kyrgyzstan,
Kyzyl-Žyldyz,986,41.027838,72.524123,Žalal-Abad,Kyrgyzstan,
Taštak,986,40.293211,72.642626,Oš,Kyrgyzstan,
Kirov,985,42.89199,73.63931,Čùj,Kyrgyzstan,
Kaška-Suu,983,41.585063,71.661948,Žalal-Abad,Kyrgyzstan,
Kačybek,981,42.61337,78.7354,Ycyk-Kôl,Kyrgyzstan,
Agronom,981,40.538805,72.423004,Oš,Kyrgyzstan,
Nižnevostočnoe,981,43.11857,74.42636,Čùj,Kyrgyzstan,
Žajyl,978,42.87923,73.8022,Čùj,Kyrgyzstan,
Žetigen,978,42.74118,75.0831,Čùj,Kyrgyzstan,
Kara-Bulak,977,42.79893,75.75417,Čùj,Kyrgyzstan,
Kiči-Bùlôlù,976,40.189412,73.624996,Oš,Kyrgyzstan,
Kyštut,974,39.8475543,71.1203341,Batken,Kyrgyzstan,
Kyzyl-Oj,974,41.95362,74.16115,Čùj,Kyrgyzstan,
Ken̦eš,973,42.774217,71.523303,Talas,Kyrgyzstan,
Kajyrma,971,42.97187,74.70051,Čùj,Kyrgyzstan,
Min̦-Bulak,969,39.9783183,70.624976,Batken,Kyrgyzstan,
Kôk-Žar,969,41.457166,74.829615,Naryn,Kyrgyzstan,
Žan̦y-Kùč,969,41.068538,75.632197,Naryn,Kyrgyzstan,
Ijri-Suu,969,41.463526,76.307786,Naryn,Kyrgyzstan,
Kuduk-Saj,968,41.2293223,72.2088103,Žalal-Abad,Kyrgyzstan,
Laglan,968,40.27845,73.09823,Oš,Kyrgyzstan,
Kukalapaš,967,40.525599,72.416966,Oš,Kyrgyzstan,
Bek-Žar,962,40.35698,73.14494,Oš,Kyrgyzstan,
Čauvaj,959,40.13702,72.09949,Batken,Kyrgyzstan,
Kyrgoo,956,41.186132,72.913595,Žalal-Abad,Kyrgyzstan,
Aral,951,40.406941,73.511109,Oš,Kyrgyzstan,
Boluš,949,41.495174,71.157339,Žalal-Abad,Kyrgyzstan,
Ozernoe,948,42.93808,74.43427,Čùj,Kyrgyzstan,
Kara-Koktu,947,40.337071,72.622702,Oš,Kyrgyzstan,
Ak-Kyâ,944,41.4478,76.0981,Naryn,Kyrgyzstan,
Ara-Kôl,943,42.170858,75.466668,Naryn,Kyrgyzstan,
Kalta,943,40.864037,73.338218,Oš,Kyrgyzstan,
Žan̦y-Ajyl,940,40.851807,73.430371,Oš,Kyrgyzstan,
Barak,938,40.66819,72.76852,Oš,Kyrgyzstan,
Kon,935,40.23238,72.01825,Batken,Kyrgyzstan,
Orto-Aryk,934,42.75,73.67355,Čùj,Kyrgyzstan,
Orto-Kajyrma,933,42.68638,73.81692,Čùj,Kyrgyzstan,
Kum-Šoro,930,40.284644,73.544616,Oš,Kyrgyzstan,
Ters,929,41.142029,72.023378,Žalal-Abad,Kyrgyzstan,
Andagul,927,40.32697,72.9821,Oš,Kyrgyzstan,
Sovet,926,42.7142,75.11782,Čùj,Kyrgyzstan,
Ak-Bosogo (Myrza-Patča),922,39.91975,69.501278,Batken,Kyrgyzstan,
Žan̦y-Kyštak,922,41.025,72.479,Žalal-Abad,Kyrgyzstan,
Čarbak,920,41.528894,71.700496,Žalal-Abad,Kyrgyzstan,
Tùz,920,42.973333,74.3125,Čùj,Kyrgyzstan,
Tunuk,919,42.19902,73.94829,Čùj,Kyrgyzstan,
Bašky-Terek,918,41.94649,71.370269,Žalal-Abad,Kyrgyzstan,
Tor-Kamyš,915,41.631958,72.068053,Žalal-Abad,Kyrgyzstan,
Bar-Bulak,913,42.25118,76.58,Ycyk-Kôl,Kyrgyzstan,
Alga-Bas,910,40.32895,73.20384,Oš,Kyrgyzstan,
Kurama,909,41.003,72.233,Žalal-Abad,Kyrgyzstan,
Kôk-Taš,906,42.445049,72.040169,Talas,Kyrgyzstan,
Kara-Taš,905,40.545584,74.008043,Oš,Kyrgyzstan,
Balta-Kazy,904,40.829197,72.95891,Žalal-Abad,Kyrgyzstan,
Kajyrma,901,42.693056,75.396667,Čùj,Kyrgyzstan,
Ùč-Kajnar,899,42.53414,78.46401,Ycyk-Kôl,Kyrgyzstan,
Dôn̦-Talaa,899,42.12593,76.58352,Ycyk-Kôl,Kyrgyzstan,
Bala-Ajylčy,898,42.67,74.01,Čùj,Kyrgyzstan,
Birlik,897,41.763829,73.898748,Žalal-Abad,Kyrgyzstan,
Kara-Žygač,897,40.353793,73.270136,Oš,Kyrgyzstan,
Kùn̦gôj,897,40.361748,73.29666,Oš,Kyrgyzstan,
Gornaâ Maevka,894,42.70843,74.74514,Čùj,Kyrgyzstan,
Dukur,893,40.935615,72.569114,Žalal-Abad,Kyrgyzstan,
Parakanda,893,41.028104,72.616129,Žalal-Abad,Kyrgyzstan,
Karool-Dôbô,890,42.775,77.73187,Ycyk-Kôl,Kyrgyzstan,
Žar-Kyštak,890,40.511986,72.379102,Oš,Kyrgyzstan,
Korgon-Saj,889,41.850911,71.212556,Žalal-Abad,Kyrgyzstan,
Kalygul,888,42.76601,75.2717,Čùj,Kyrgyzstan,
Langar,887,40.0685,71.72069,Batken,Kyrgyzstan,
Tôôlôs,887,40.737338,73.354127,Oš,Kyrgyzstan,
Èšme,885,39.9533,71.30315,Batken,Kyrgyzstan,
Ak-Kyâ,884,41.918494,75.967541,Naryn,Kyrgyzstan,
Ùgùt,883,41.410647,74.843694,Naryn,Kyrgyzstan,
Kyzyl-Korgon,882,41.727549,74.189049,Naryn,Kyrgyzstan,
Kôk-Saj,875,42.07466,76.80573,Ycyk-Kôl,Kyrgyzstan,
Ùn̦kùr,874,40.5015,73.29092,Oš,Kyrgyzstan,
Uuru-Žar,873,41.049484,72.287039,Žalal-Abad,Kyrgyzstan,
Tuura-Suu,872,42.13961,76.33356,Ycyk-Kôl,Kyrgyzstan,
Sovetskoe,871,42.741111,75.898333,Čùj,Kyrgyzstan,
Tômônkù Norus,869,42.926,74.745,Čùj,Kyrgyzstan,
Yntymak,868,40.59429,72.94294,Oš,Kyrgyzstan,
Kyrgyz-Abad,867,40.850914,72.9569868,Žalal-Abad,Kyrgyzstan,
Šagym,864,40.656103,73.215043,Oš,Kyrgyzstan,
Gùldùrômô,860,40.18051,71.68921,Batken,Kyrgyzstan,
Kara-Suu,860,43.048333,73.918611,Čùj,Kyrgyzstan,
Dyjkan,857,41.165631,75.725613,Naryn,Kyrgyzstan,
Bôžôj,855,40.011739,71.2144767,Batken,Kyrgyzstan,
Šady,855,40.18138,71.6613,Batken,Kyrgyzstan,
Žeti-Taš (Darhum),855,40.032722,70.083806,Batken,Kyrgyzstan,
Baš-Kara-Suu,855,42.76359,74.53331,Čùj,Kyrgyzstan,
Šajyk,854,41.652894,73.381367,Žalal-Abad,Kyrgyzstan,
Ôrùktù-Hutor,854,42.73861,77.82028,Ycyk-Kôl,Kyrgyzstan,
Sùjmônkul Čokmorov,852,42.74991,74.60129,Čùj,Kyrgyzstan,
Kolʹco,850,39.9770352,69.555095,Batken,Kyrgyzstan,
Altyn,850,42.95378,73.79242,Čùj,Kyrgyzstan,
Tegerek-Saz,848,40.406145,73.602624,Oš,Kyrgyzstan,
Nyldy,848,42.621526,72.081198,Talas,Kyrgyzstan,
Nacionalʹnoe,847,42.94099,74.28307,Čùj,Kyrgyzstan,
Koš-Dôbô,845,40.0457,71.637,Batken,Kyrgyzstan,
Kommunizm,844,40.338838,73.519965,Oš,Kyrgyzstan,
Čapaev,844,42.72766,75.18047,Čùj,Kyrgyzstan,
Kurbu-Taš,843,40.621257,73.287887,Oš,Kyrgyzstan,
Kôk-Tal,842,40.23887,71.68111,Batken,Kyrgyzstan,
Žer-Kôčkù,842,41.934614,76.319711,Naryn,Kyrgyzstan,
Žon-Aryk,842,42.92991,73.87791,Čùj,Kyrgyzstan,
Lenin-Žol,838,42.68461,75.31742,Čùj,Kyrgyzstan,
Madaniât,838,42.70708,75.44897,Čùj,Kyrgyzstan,
Kečùù,837,41.575152,72.278818,Žalal-Abad,Kyrgyzstan,
Kokonduk,836,40.998,72.172,Žalal-Abad,Kyrgyzstan,
Verhnevostočnoe,832,43.10523,74.42575,Čùj,Kyrgyzstan,
Min̦-Bulak,831,42.72558,78.51465,Ycyk-Kôl,Kyrgyzstan,
Dostuk,830,41.3769,75.6402,Naryn,Kyrgyzstan,
Žer-Ùj,828,42.0726,76.85563,Ycyk-Kôl,Kyrgyzstan,
Kara-Kabak,825,39.66491,72.72234,Oš,Kyrgyzstan,
Akšar,824,40.226952,72.200688,Oš,Kyrgyzstan,
Kuruluš,823,40.368871,73.270302,Oš,Kyrgyzstan,
Majmak,823,42.680946,71.214292,Talas,Kyrgyzstan,
Èriktùù,823,42.90766,73.84512,Čùj,Kyrgyzstan,
Žajylma,823,42.83737,73.65514,Čùj,Kyrgyzstan,
Žogorku Orok,822,42.805278,74.521667,Čùj,Kyrgyzstan,
Min̦-Ôrùk,820,39.9973031,70.6239881,Batken,Kyrgyzstan,
