name,population,state,country,percentageOfSessions,latitude,longitude
Fadeev,86,Qostanai,Kazakhstan,null,53.9378531,61.9189444
Ermakov,86,Qostanai,Kazakhstan,null,53.348457,65.65097
Lenin,86,Qostanai,Kazakhstan,null,53.275852,66.032478
Kriukovka,86,Şyğys Qazaqstan,Kazakhstan,null,50.5577021,82.1667597
Däubaba,86,Turkıstan,Kazakhstan,null,42.446281,70.106766
Kenbai,85,Atyrau,Kazakhstan,null,47.7294232,53.9884471
Qoitas,85,Pavlodar,Kazakhstan,null,50.3336416,75.7141256
Tolybai,85,Pavlodar,Kazakhstan,null,52.2903701,77.4443865
Baigül,85,Qarağandy,Kazakhstan,null,48.2917453,70.9402764
Jañanegız,85,Qarağandy,Kazakhstan,null,49.4770339,75.5138612
Qosjan,85,Qostanai,Kazakhstan,null,50.082115,65.198822
Ajar,85,Qyzylorda,Kazakhstan,null,44.750599,61.771572
İujnoe,85,Soltustık Qazaqstan,Kazakhstan,null,54.0999539,69.6336114
Tşapaevka,85,Soltustık Qazaqstan,Kazakhstan,null,54.509205,66.514389
Roştşino,85,Soltustık Qazaqstan,Kazakhstan,null,54.6666837,70.3587198
Zavodinka,85,Şyğys Qazaqstan,Kazakhstan,null,49.6822912,83.8283443
Qaraköl,85,Şyğys Qazaqstan,Kazakhstan,null,50.083333,80
Trambovka,84,Aqmola,Kazakhstan,null,52.85553,70.502464
Külstan a.,84,Aqmola,Kazakhstan,null,52.656494,69.959366
Aleksandrovka,84,Pavlodar,Kazakhstan,null,50.9665491,75.6311703
Balyqty,84,Qostanai,Kazakhstan,null,54.106785,63.487438
№42-temır jol airyğy,84,Turkıstan,Kazakhstan,null,42.3233179,68.9043188
Jūmai,83,Aqmola,Kazakhstan,null,50.696461,69.794746
Beiısterek,83,Batys Qazaqstan,Kazakhstan,null,49.9170343,50.013881
Qyzylköl,83,Batys Qazaqstan,Kazakhstan,null,51.0211114,54.0175009
Kökdala-Ülken,83,Jambyl,Kazakhstan,null,44.185452,70.164047
Pokrovka,83,Pavlodar,Kazakhstan,null,53.624722,77.147224
Terektı,83,Qostanai,Kazakhstan,null,51.86412,65.18885
Priozernyi,83,Qostanai,Kazakhstan,null,53.7950863,64.5576919
Zaria,83,Soltustık Qazaqstan,Kazakhstan,null,53.5154604,68.5305905
Qoitas,83,Şyğys Qazaqstan,Kazakhstan,null,48.7817905,82.8344844
Mihailov,83,Şyğys Qazaqstan,Kazakhstan,null,50.4848492,81.9643517
Orman,82,Almaty,Kazakhstan,null,43.2683488,77.3522824
Tasqūdyq,82,Atyrau,Kazakhstan,null,47.7892286,54.5020688
Aqtam,82,Jambyl,Kazakhstan,null,43.846149,69.791687
Şoşqaly,82,Pavlodar,Kazakhstan,null,52.0193385,78.9747584
Borlybūlaq,82,Qarağandy,Kazakhstan,null,49.319317,75.699638
Jylandy,82,Qarağandy,Kazakhstan,null,48.5355334,72.4076271
Saryşi,82,Qarağandy,Kazakhstan,null,48.0551932,72.9083204
Köbek,82,Qostanai,Kazakhstan,null,52.820484,64.383926
Tşapaev,82,Qostanai,Kazakhstan,null,53.384949,66.09137
Mihailovka,82,Soltustık Qazaqstan,Kazakhstan,null,54.892441,69.462555
Noğaibai,82,Soltustık Qazaqstan,Kazakhstan,null,54.881763,70.926979
Stepnoe,82,Soltustık Qazaqstan,Kazakhstan,null,54.4578155,67.8199768
Keñes,81,Almaty,Kazakhstan,null,45.815632,81.326012
Karlovka,81,Aqmola,Kazakhstan,null,52.874599,70.55101
Közdıqora,81,Atyrau,Kazakhstan,null,47.5871062,51.3604939
Razdelnoe,81,Pavlodar,Kazakhstan,null,53.8393231,75.2453398
Ūrylytüp,81,Pavlodar,Kazakhstan,null,53.7313077,75.0294101
Aqqora,81,Qarağandy,Kazakhstan,null,48.82399,75.923943
Aqkısı,81,Qostanai,Kazakhstan,null,50.159176,65.450356
Tutşkov,81,Qostanai,Kazakhstan,null,52.51424,65.407448
Seleznevka,81,Şyğys Qazaqstan,Kazakhstan,null,49.6682806,83.4995806
Sūlutal,81,Şyğys Qazaqstan,Kazakhstan,null,47.9658257,82.8982379
№115-temır jol airyğy,81,Turkıstan,Kazakhstan,null,42.4925617,70.44661
Qūrylys,80,Aqmola,Kazakhstan,null,51.9086225,71.4618096
Ostrogorskoe,80,Aqmola,Kazakhstan,null,51.929291,69.630806
Jañadala,80,Aqmola,Kazakhstan,null,50.740734,66.619583
Baitaq,80,Aqtöbe,Kazakhstan,null,50.1055296,55.7784209
Jasaral,80,Atyrau,Kazakhstan,null,46.5706309,49.018387
Baiantöbe,80,Batys Qazaqstan,Kazakhstan,null,49.089489,51.967335
Qaraköl,80,Batys Qazaqstan,Kazakhstan,null,49.59198,48.854656
Keñjailau,80,Batys Qazaqstan,Kazakhstan,null,50.8477365,50.2916968
Mamyrtöbe,80,Jambyl,Kazakhstan,null,43.045742,73.166367
Semızbūğa,80,Qarağandy,Kazakhstan,null,50.198723,74.83242
Qyzyltas,80,Qarağandy,Kazakhstan,null,51.224937,73.644012
Usakov,80,Qostanai,Kazakhstan,null,54.113537,63.489944
Aqan Serı,80,Soltustık Qazaqstan,Kazakhstan,null,53.3400471,68.3157348
Mūqyr,80,Soltustık Qazaqstan,Kazakhstan,null,53.2926321,67.0654879
Jarqaiyñ,80,Soltustık Qazaqstan,Kazakhstan,null,54.1861968,67.8326797
Qaiyñdy,80,Şyğys Qazaqstan,Kazakhstan,null,49.1847386,83.2887822
Tşernoiarka,80,Şyğys Qazaqstan,Kazakhstan,null,48.914573,82.8603104
Lesnoi Hutor a.,79,Aqmola,Kazakhstan,null,52.721127,69.786606
Jarkemer,79,Aqtöbe,Kazakhstan,null,48.558219,57.6555633
Aqbidai,79,Batys Qazaqstan,Kazakhstan,null,51.518677,51.894623
Utvinka,79,Batys Qazaqstan,Kazakhstan,null,51.46225,52.79377
Aştşysai,79,Batys Qazaqstan,Kazakhstan,null,49.3368079,49.7610929
Voshod,79,Qarağandy,Kazakhstan,null,49.580487,72.6693678
Ozernoe,79,Qostanai,Kazakhstan,null,52.51012,64.069199
Stepnoe,79,Soltustık Qazaqstan,Kazakhstan,null,53.8285471,68.745017
Riasinka,79,Soltustık Qazaqstan,Kazakhstan,null,53.4453564,67.2083044
Orlovka,79,Şyğys Qazaqstan,Kazakhstan,null,49.634167,84.128334
Aqkılet,79,Şyğys Qazaqstan,Kazakhstan,null,48.1662286,80.1208448
Baiğabyl,79,Turkıstan,Kazakhstan,null,41.3341521,68.253353
Bimyrza,79,Turkıstan,Kazakhstan,null,41.341171,67.336511
Qarabastau,78,Almaty,Kazakhstan,null,43.776588,75.585777
Qaratal,78,Aqmola,Kazakhstan,null,51.035576,73.068794
Jainaq,78,Aqmola,Kazakhstan,null,51.308426,71.075417
Aiyryq,78,Aqtöbe,Kazakhstan,null,48.32303,55.1285791
Aştşysai,78,Aqtöbe,Kazakhstan,null,49.6513357,56.3686451
Aqqaiyñ,78,Atyrau,Kazakhstan,null,47.4161534,51.8334102
Jauğaş,78,Jambyl,Kazakhstan,null,43.0541601,73.8809212
Olhov,78,Pavlodar,Kazakhstan,null,52.960382,77.110175
Tüiemoinaq,78,Qarağandy,Kazakhstan,null,48.181868,69.1061711
Juravlev,78,Qostanai,Kazakhstan,null,52.853481,62.47591
Jūmağūl,78,Qostanai,Kazakhstan,null,52.722763,65.628929
Düiseke,78,Soltustık Qazaqstan,Kazakhstan,null,54.7244325,70.9100427
Andreev,78,Şyğys Qazaqstan,Kazakhstan,null,49.5241416,84.4687681
Livino,78,Şyğys Qazaqstan,Kazakhstan,null,50.3815181,83.6143374
Qaştaq,78,Şyğys Qazaqstan,Kazakhstan,null,50.402802,80.6013031
Jazyqsai,78,Turkıstan,Kazakhstan,null,40.8832701,68.2666938
Ereuıl,77,Almaty,Kazakhstan,null,42.8269369,79.2543179
Qainar,77,Almaty,Kazakhstan,null,45.206089,78.086754
Makeevka,77,Aqmola,Kazakhstan,null,52.1363373,68.2933607
Rodionovka,77,Aqmola,Kazakhstan,null,51.690571,68.513664
Qaraşılık,77,Aqmola,Kazakhstan,null,52.801067,69.467346
Esım,77,Batys Qazaqstan,Kazakhstan,null,49.004211,51.895599
Eñbekşı,77,Batys Qazaqstan,Kazakhstan,null,49.396244,46.984879
Qūlaqşyn stansasy,77,Jambyl,Kazakhstan,null,43.786999,74.602455
Kent,77,Qarağandy,Kazakhstan,null,49.231941,75.862076
Krasnogor,77,Qostanai,Kazakhstan,null,51.984161,62.348621
Üirek,77,Qyzylorda,Kazakhstan,null,45.7944496,62.2403107
Qaban,77,Soltustık Qazaqstan,Kazakhstan,null,54.661842,66.492264
Tolmatşevka,77,Soltustık Qazaqstan,Kazakhstan,null,54.8367908,69.3836859
Dobrojanovka,77,Soltustık Qazaqstan,Kazakhstan,null,53.966927,69.049385
İzatulla,77,Şyğys Qazaqstan,Kazakhstan,null,50.734638,80.089699
Balyqtyköl,77,Şyğys Qazaqstan,Kazakhstan,null,49.0647816,81.0283647
Aqaral,77,Şyğys Qazaqstan,Kazakhstan,null,47.7670223,84.7856569
Qyzyljūldyz,77,Şyğys Qazaqstan,Kazakhstan,null,47.066963,82.168007
Qaraözek,76,Almaty,Kazakhstan,null,45.570286,74.234787
Jañajol a.,76,Aqmola,Kazakhstan,null,52.7477,70.171555
Şitübek,76,Aqtöbe,Kazakhstan,null,49.0897757,56.6017344
Polivnoe,76,Batys Qazaqstan,Kazakhstan,null,51.187836,50.808353
Qūrsai,76,Batys Qazaqstan,Kazakhstan,null,49.2849256,47.7969861
Kölqainar,76,Jambyl,Kazakhstan,null,43.107037,71.319405
Tigen,76,Mañğystau,Kazakhstan,null,44.479935,52.087887
Qarajar,76,Pavlodar,Kazakhstan,null,52.2042403,74.7153568
Bastal,76,Qarağandy,Kazakhstan,null,49.8037783,76.5489
Milybūlaq,76,Qarağandy,Kazakhstan,null,48.9066208,75.2357054
Novyi Put,76,Qarağandy,Kazakhstan,null,49.7154896,74.9151706
Poltava,76,Qostanai,Kazakhstan,null,53.673359,62.315884
Qaratal,76,Soltustık Qazaqstan,Kazakhstan,null,54.2456923,67.9739282
Kotovskoe,76,Soltustık Qazaqstan,Kazakhstan,null,54.296768,70.103928
Berezovka Emdeu-Sauyqtyruy,76,Şyğys Qazaqstan,Kazakhstan,null,50.8538724,80.9923267
Kandykovka,76,Şyğys Qazaqstan,Kazakhstan,null,50.5683761,82.2379807
Jidelı,75,Almaty,Kazakhstan,null,44.002781,79.993057
Ülgılı,75,Aqmola,Kazakhstan,null,52.867092,68.675423
Sotnikovka a.,75,Aqmola,Kazakhstan,null,52.812843,69.983864
Qalmaqşabyn,75,Batys Qazaqstan,Kazakhstan,null,50.772732,49.92482
Jalpaqşılık,75,Qarağandy,Kazakhstan,null,49.1460293,75.5863666
Esenbaev,75,Qostanai,Kazakhstan,null,50.304306,65.393852
Balyqty,75,Qostanai,Kazakhstan,null,54.260792,64.720222
Jaidaqqūdyq,75,Turkıstan,Kazakhstan,null,41.6490419,68.5659528
Qoskümbez,74,Almaty,Kazakhstan,null,45.547825,74.906265
Kökpek,74,Almaty,Kazakhstan,null,43.448711,78.674431
Krasnoselskii,74,Aqmola,Kazakhstan,null,52.090324,69.348091
Abai,74,Aqmola,Kazakhstan,null,50.631721,70.074287
Qūbasai,74,Aqtöbe,Kazakhstan,null,49.415154,54.041908
Seksenbaev,74,Batys Qazaqstan,Kazakhstan,null,49.7805836,48.5148819
Serık,74,Batys Qazaqstan,Kazakhstan,null,49.698261,49.650501
Señgırbai,74,Jambyl,Kazakhstan,null,43.146164,71.158524
Qūsaqqan,74,Qostanai,Kazakhstan,null,52.068989,60.71957
Señjar,74,Soltustık Qazaqstan,Kazakhstan,null,54.7743907,67.8316578
Bogatyrevo,74,Şyğys Qazaqstan,Kazakhstan,null,49.7875,84.422222
Ükılı,74,Şyğys Qazaqstan,Kazakhstan,null,49.563885,81.324013
Qarasai,74,Şyğys Qazaqstan,Kazakhstan,null,47.0879616,84.7488837
Kazselhoztehnika,73,Almaty,Kazakhstan,null,45.6206339,79.4773777
Qarağai,73,Aqmola,Kazakhstan,null,52.640743,70.505852
Bogoslovka,73,Aqmola,Kazakhstan,null,52.345524,68.789696
Büirek,73,Atyrau,Kazakhstan,null,48.9346719,53.340168
Sasyqköl,73,Batys Qazaqstan,Kazakhstan,null,50.420605,52.110279
Buyrylbaital,73,Jambyl,Kazakhstan,null,45.049389,74.043228
Ferma 2,73,Pavlodar,Kazakhstan,null,51.3095305,77.2844839
Loba,73,Qostanai,Kazakhstan,null,54.196636,64.707619
Rovnoe,73,Soltustık Qazaqstan,Kazakhstan,null,53.7714425,67.6053571
Tşeremuşka,73,Şyğys Qazaqstan,Kazakhstan,null,50.6457749,79.0581614
Nūra,73,Şyğys Qazaqstan,Kazakhstan,null,48.5896219,83.0096656
Būğymüiız,73,Şyğys Qazaqstan,Kazakhstan,null,48.8471129,86.1828632
Bırlık,72,Aqmola,Kazakhstan,null,51.6366882,69.4747847
Sabyndyköl,72,Aqtöbe,Kazakhstan,null,49.419327,58.182957
Petrovo,72,Batys Qazaqstan,Kazakhstan,null,51.542725,52.238766
Baqtyaral,72,Batys Qazaqstan,Kazakhstan,null,51.118282,52.927284
Bastau,72,Batys Qazaqstan,Kazakhstan,null,51.1804416,50.1434316
Sūñğaity,72,Jambyl,Kazakhstan,null,43.009556,72.240463
Qarabūzau,72,Pavlodar,Kazakhstan,null,52.7262865,75.9742999
Bozşa,72,Pavlodar,Kazakhstan,null,51.6987328,77.3731126
Botaqara stansasy,72,Qarağandy,Kazakhstan,null,50.0216704,73.6887022
Osipov,72,Qostanai,Kazakhstan,null,53.047844,64.485039
№88-temır jol airyğy Tasböget,72,Qyzylorda,Kazakhstan,null,46.678555,61.772453
Toğaily,72,Qyzylorda,Kazakhstan,null,44.2416846,66.5767115
Jañadäuır,72,Soltustık Qazaqstan,Kazakhstan,null,53.39994,70.478836
Jūldyz,71,Aqmola,Kazakhstan,null,50.88324,69.153061
Saraljyn,71,Batys Qazaqstan,Kazakhstan,null,50.140105,52.6363074
Esenterek,71,Pavlodar,Kazakhstan,null,52.7710049,76.4073486
Aqmektep,71,Pavlodar,Kazakhstan,null,51.0610084,75.99072
Qyzyltu,71,Qarağandy,Kazakhstan,null,48.5816326,73.1372952
Uvalnyi,71,Qostanai,Kazakhstan,null,52.676296,62.775791
Örnek,71,Qostanai,Kazakhstan,null,53.3296272,61.5218885
Leningrad,71,Qostanai,Kazakhstan,null,53.161591,66.264435
Pervomai,71,Qostanai,Kazakhstan,null,54.589939,65.536987
Kökterek,71,Soltustık Qazaqstan,Kazakhstan,null,53.9623475,67.6798582
Tanat,71,Şyğys Qazaqstan,Kazakhstan,null,49.083332,77.716667
Taldybūlaq,70,Almaty,Kazakhstan,null,45.849327,80.695473
Qyzyljar,70,Atyrau,Kazakhstan,null,48.2068069,51.5954695
Aqqurai,70,Batys Qazaqstan,Kazakhstan,null,50.5779,49.006393
Üitas,70,Pavlodar,Kazakhstan,null,50.5433812,76.2783765
Berekeşı,70,Qarağandy,Kazakhstan,null,49.2526805,73.6516141
Qoğalyköl,70,Qostanai,Kazakhstan,null,50.182812,65.315468
Jūmysşy,70,Soltustık Qazaqstan,Kazakhstan,null,53.5025337,68.5302043
Sarysai,70,Soltustık Qazaqstan,Kazakhstan,null,53.0826834,67.7342748
Dimitrovka,70,Soltustık Qazaqstan,Kazakhstan,null,54.2334809,68.8958644
Melitopol,70,Şyğys Qazaqstan,Kazakhstan,null,48.656464,83.017899
Betqūdyq,70,Şyğys Qazaqstan,Kazakhstan,null,50.254616,81.479309
Aqtöbe,69,Almaty,Kazakhstan,null,45.233333,79.666667
Köbelei,69,Aqtöbe,Kazakhstan,null,49.1373089,57.8481011
Qaraköl,69,Pavlodar,Kazakhstan,null,52.4373857,76.6899347
Kollektivnoe,69,Qarağandy,Kazakhstan,null,50.747192,73.044006
Orqaş,69,Qostanai,Kazakhstan,null,51.342823,62.326454
Sarybūlaq,69,Soltustık Qazaqstan,Kazakhstan,null,53.4724157,68.1568193
Kenjaly,68,Aqtöbe,Kazakhstan,null,48.9405592,56.2265143
Tösbūlaq,68,Aqtöbe,Kazakhstan,null,47.6350534,60.4047096
Ersary,68,Batys Qazaqstan,Kazakhstan,null,50.7295845,51.8447969
Pridorojnyi,68,Batys Qazaqstan,Kazakhstan,null,51.0568283,52.2739718
Ülgı,68,Qarağandy,Kazakhstan,null,50.3246146,74.0937709
Aiyr,68,Qarağandy,Kazakhstan,null,50.1338031,76.1812975
Şağanatty,68,Şyğys Qazaqstan,Kazakhstan,null,48.6977896,86.4847755
Joğarğy Hariuzovka,68,Şyğys Qazaqstan,Kazakhstan,null,50.3042064,83.5244711
Saqtan,67,Almaty,Kazakhstan,null,43.5124538,77.1063593
Qoitas,67,Aqmola,Kazakhstan,null,51.796947,73.805382
Qarajar,67,Aqmola,Kazakhstan,null,51.759624,71.463623
Aqqainar,67,Jambyl,Kazakhstan,null,43.1034174,73.0667575
Kozyrev,67,Qostanai,Kazakhstan,null,52.604195,62.613285
Oşağandy,67,Qostanai,Kazakhstan,null,50.449562,64.244629
Pestşanyi,67,Qostanai,Kazakhstan,null,54.460987,65.395317
Svintşatka,67,Şyğys Qazaqstan,Kazakhstan,null,49.0926762,84.2049562
Sogornoe,67,Şyğys Qazaqstan,Kazakhstan,null,49.2117069,85.3686521
Qarağandyköl,67,Şyğys Qazaqstan,Kazakhstan,null,48.473785,82.947952
Bereke,67,Turkıstan,Kazakhstan,null,42.4176431,69.7186374
Jartas,66,Almaty,Kazakhstan,null,43.552536,75.468124
Temırlık,66,Almaty,Kazakhstan,null,43.1225,79.206111
Aqbeiıt,66,Aqmola,Kazakhstan,null,51.6419723,70.0390209
Köldeneñ Temır,66,Aqtöbe,Kazakhstan,null,49.3419038,57.1964417
Balyqtsehy,66,Batys Qazaqstan,Kazakhstan,null,50.5826046,51.7954383
Qūmözek,66,Jambyl,Kazakhstan,null,43.500732,73.670502
Jañaşarua,66,Pavlodar,Kazakhstan,null,52.6113481,76.5612745
Danilovka,66,Pavlodar,Kazakhstan,null,52.517216,77.443794
Saz,66,Qarağandy,Kazakhstan,null,48.9989722,75.6278228
Kreştşenovka,66,Qarağandy,Kazakhstan,null,50.657711,73.103363
Şymbūlaq,65,Almaty,Kazakhstan,null,45.589462,80.864021
Kliutşevoe a.,65,Aqmola,Kazakhstan,null,52.917553,70.307449
Qoñyrauly,65,Atyrau,Kazakhstan,null,47.9484598,54.5227861
Krasnyi Ural,65,Batys Qazaqstan,Kazakhstan,null,51.470348,51.497967
Qazbastau,65,Jambyl,Kazakhstan,null,42.6505667,70.8854767
Tegıstık,65,Pavlodar,Kazakhstan,null,53.602779,77
Taszaemka,65,Qarağandy,Kazakhstan,null,49.5425389,72.626782
Trudovaia Niva,65,Soltustık Qazaqstan,Kazakhstan,null,54.663868,69.194862
Aqtas,65,Şyğys Qazaqstan,Kazakhstan,null,48.85848,82.4575195
Novaia Ubinka,65,Şyğys Qazaqstan,Kazakhstan,null,50.3244432,81.7836103
Besağaş,64,Almaty,Kazakhstan,null,46.304653,81.072868
Qūrqūdyq,64,Almaty,Kazakhstan,null,43.4680464,76.5441506
Puşkin,64,Aqmola,Kazakhstan,null,52.275036,70.232231
Aqsazdy,64,Aqtöbe,Kazakhstan,null,50.0573696,57.0300948
Jañajol,64,Aqtöbe,Kazakhstan,null,50.9885777,56.536546
Şañdy,64,Aqtöbe,Kazakhstan,null,50.3830389,56.2063174
Kökterek,64,Aqtöbe,Kazakhstan,null,50.6373298,59.0203307
Oisylqara,64,Aqtöbe,Kazakhstan,null,49.974014,58.60289
Quandyq,64,Pavlodar,Kazakhstan,null,52.2030436,75.43509
Qorğanbai,64,Qarağandy,Kazakhstan,null,48.0056123,67.7839905
Alua,64,Qostanai,Kazakhstan,null,50.006561,66.213852
Stepnoi,64,Qostanai,Kazakhstan,null,52.971939,63.882469
№99-temır jol airyğy,64,Qyzylorda,Kazakhstan,null,45.785618,62.714741
Şobanqazğan,64,Qyzylorda,Kazakhstan,null,43.6163109,61.9270914
Planidovka,64,Şyğys Qazaqstan,Kazakhstan,null,50.1813366,82.567985
Aqtöbe,64,Şyğys Qazaqstan,Kazakhstan,null,50.21389,82.218781
Smolianka,64,Şyğys Qazaqstan,Kazakhstan,null,49.7149719,83.0156554
Üştam,64,Turkıstan,Kazakhstan,null,43.0039558,67.8633862
Köktal,64,Turkıstan,Kazakhstan,null,41.7891849,68.0964374
İırsu,64,Turkıstan,Kazakhstan,null,42.3775927,70.3687678
Aştşyköl,63,Aqmola,Kazakhstan,null,51.67519,68.285095
Qaraköl,63,Aqmola,Kazakhstan,null,51.609329,68.17231
Mat,63,Aqmola,Kazakhstan,null,52.272903,69.828423
Qyzyltu,63,Aqtöbe,Kazakhstan,null,50.0540223,57.5866177
Aqtan batyr,63,Aqtöbe,Kazakhstan,null,48.2401093,59.0267944
Qiiaqty,63,Mañğystau,Kazakhstan,null,44.7602501,51.6927529
Nikitin,63,Qostanai,Kazakhstan,null,53.71624,64.408081
Mädeniet,63,Qyzylorda,Kazakhstan,null,45.712566,62.295612
Şolaqözek,63,Soltustık Qazaqstan,Kazakhstan,null,53.5661593,68.1713676
Aqsai,63,Soltustık Qazaqstan,Kazakhstan,null,53.8858349,71.7522188
Kramatorovka,63,Soltustık Qazaqstan,Kazakhstan,null,54.0508228,68.9904069
Sajaevka,63,Şyğys Qazaqstan,Kazakhstan,null,49.6247928,83.636952
Retşnoi,63,Şyğys Qazaqstan,Kazakhstan,null,50.470478,81.667809
Arasan-Qapal,62,Almaty,Kazakhstan,null,45.2759861,79.3653282
İagodnoe,62,Aqmola,Kazakhstan,null,51.7924031,69.60069
Satymşegen,62,Batys Qazaqstan,Kazakhstan,null,50.6510326,51.4821858
Mūryntal,62,Pavlodar,Kazakhstan,null,50.3582894,75.0970459
Biriukov,62,Qostanai,Kazakhstan,null,53.141308,64.412247
Kemer,62,Qostanai,Kazakhstan,null,50.23204,65.261055
Meşıt,62,Qostanai,Kazakhstan,null,51.97802,61.557426
Maialap,62,Qostanai,Kazakhstan,null,53.717392,63.792381
Kolesnikovka,62,Soltustık Qazaqstan,Kazakhstan,null,53.3616932,67.9582929
Gratşi,62,Şyğys Qazaqstan,Kazakhstan,null,50.749739,78.6333281
Terıstañbaly,62,Şyğys Qazaqstan,Kazakhstan,null,50.0950115,80.8087843
Novostroika,62,Şyğys Qazaqstan,Kazakhstan,null,49.0636304,83.8670782
Samai,62,Şyğys Qazaqstan,Kazakhstan,null,49.4220243,78.2394022
Alğabas,62,Şyğys Qazaqstan,Kazakhstan,null,48.349972,81.663101
Būrsaq,62,Şyğys Qazaqstan,Kazakhstan,null,49.710495,81.823425
Qarağandy,61,Batys Qazaqstan,Kazakhstan,null,50.705437,52.1511
Qūmsuat,61,Jambyl,Kazakhstan,null,43.0469048,70.7387125
Basqūdyq,61,Mañğystau,Kazakhstan,null,43.8540502,52.4941816
Travian,61,Pavlodar,Kazakhstan,null,52.993877,77.2818814
Qalğansyr,61,Qyzylorda,Kazakhstan,null,43.315456,67.779732
Vysokoe,61,Soltustık Qazaqstan,Kazakhstan,null,53.2772496,67.6776695
Krasnyi İar,61,Soltustık Qazaqstan,Kazakhstan,null,55.3697515,69.3684945
Sadovka,61,Soltustık Qazaqstan,Kazakhstan,null,53.4370231,67.3325872
Topiha,61,Şyğys Qazaqstan,Kazakhstan,null,50.1925183,83.0010333
Moiyldy,61,Şyğys Qazaqstan,Kazakhstan,null,48.9325164,83.1619218
Qaratūma,60,Almaty,Kazakhstan,null,46.174847,81.158463
Tastyadyr,60,Aqmola,Kazakhstan,null,52.3824693,71.2461702
Jabai,60,Aqmola,Kazakhstan,null,51.4064697,71.8616821
Aidyn,60,Atyrau,Kazakhstan,null,48.6945723,52.8897285
Krasnovka,60,Pavlodar,Kazakhstan,null,53.738015,76.9472481
Qaraqoi,60,Qarağandy,Kazakhstan,null,48.5717942,74.7686362
Qutūmsyq,60,Qarağandy,Kazakhstan,null,50.830364,73.224197
Molodejnyi,60,Qostanai,Kazakhstan,null,54.1355078,64.7720961
Kürşek,60,Qyzylorda,Kazakhstan,null,47.108948,61.741177
Amangeldı,60,Soltustık Qazaqstan,Kazakhstan,null,54.1774318,67.9381871
Baimağanbet Iztölin,60,Soltustık Qazaqstan,Kazakhstan,null,54.2579298,67.2894144
Aqtübek,60,Şyğys Qazaqstan,Kazakhstan,null,47.8303139,81.09689
Baitanat,60,Şyğys Qazaqstan,Kazakhstan,null,50.8476349,80.1967948
Suyrly,60,Şyğys Qazaqstan,Kazakhstan,null,49.4442461,81.2137842
Qalmaqköl,59,Aqmola,Kazakhstan,null,52.410244,67.507118
Kökpektı,59,Aqtöbe,Kazakhstan,null,50.3323731,58.1251014
Kökarna,59,Atyrau,Kazakhstan,null,46.627449,49.525093
Saltanat,59,Batys Qazaqstan,Kazakhstan,null,49.0089394,50.4001463
Töregeldı,59,Jambyl,Kazakhstan,null,43.041054,71.653519
Alaaiğyr stansasy,59,Jambyl,Kazakhstan,null,43.828831,74.450684
Belağaş,59,Pavlodar,Kazakhstan,null,50.298373,75.3255486
Abai,59,Pavlodar,Kazakhstan,null,53.7205052,75.4584503
Aştşysu,59,Qarağandy,Kazakhstan,null,49.9174645,74.1261506
Öndırıs,59,Qarağandy,Kazakhstan,null,50.2434588,71.7219901
Şaqpaq,59,Qostanai,Kazakhstan,null,50.357239,65.607941
Qūrquys,59,Qostanai,Kazakhstan,null,52.170761,63.874001
Şilı,59,Qostanai,Kazakhstan,null,52.219711,64.424484
Jarköl,59,Soltustık Qazaqstan,Kazakhstan,null,52.5101306,66.7043414
Qaraqamys,59,Soltustık Qazaqstan,Kazakhstan,null,54.2530914,66.3540744
İastrebinka,59,Soltustık Qazaqstan,Kazakhstan,null,54.6320459,66.2475157
Jeldıqara,59,Şyğys Qazaqstan,Kazakhstan,null,47.5204613,81.0880923
№32-temır jol airyğy,59,Turkıstan,Kazakhstan,null,43.3329623,68.1232792
Tabiğat,58,Aqmola,Kazakhstan,null,51.8607424,70.7705868
Qyzylağaş,58,Aqmola,Kazakhstan,null,53.598839,68.907379
Toman,58,Atyrau,Kazakhstan,null,47.2341707,51.4350733
Maitübek,58,Batys Qazaqstan,Kazakhstan,null,50.401714,47.671841
Qosköl,58,Batys Qazaqstan,Kazakhstan,null,49.8082194,53.8300644
Tatianovka,58,Pavlodar,Kazakhstan,null,52.436081,78.309593
Polivnoe,58,Qarağandy,Kazakhstan,null,49.607647,72.705101
Aiuly,58,Qarağandy,Kazakhstan,null,49.9827993,74.271698
Ejebai,58,Qarağandy,Kazakhstan,null,49.090919,75.061211
Jekejal,58,Qarağandy,Kazakhstan,null,49.127136,75.289574
Tımtuır,58,Qostanai,Kazakhstan,null,52.724316,65.801903
Ugolki,58,Soltustık Qazaqstan,Kazakhstan,null,53.3217738,68.4860659
Novoe,58,Soltustık Qazaqstan,Kazakhstan,null,54.091621,66.53981
Novoandreevka,58,Soltustık Qazaqstan,Kazakhstan,null,54.6872164,68.4011149
Konovalovka,58,Soltustık Qazaqstan,Kazakhstan,null,53.6485045,67.195301
Bylğarytabyty,58,Şyğys Qazaqstan,Kazakhstan,null,48.2915156,85.5243488
№13-temır jol airyğy,57,Almaty,Kazakhstan,null,45.954517,81.536217
Espe,57,Almaty,Kazakhstan,null,43.652981,75.681877
Smolnoe,57,Aqmola,Kazakhstan,null,52.685848,68.628922
Qanai,57,Aqtöbe,Kazakhstan,null,50.5148309,55.2551083
Karpovo,57,Batys Qazaqstan,Kazakhstan,null,51.463299,50.572086
Bostandyq,57,Batys Qazaqstan,Kazakhstan,null,49.4381293,49.6848847
